Record Length,2500,Points
Sample Interval,4.00E-05,s
Trigger Point,940.0000102,Samples
,,
,,
,,
Source,CH2,
Vertical Units,Volts,
Vertical Scale,5.00E-02,
Vertical Offset,0,
Horizontal Units,s,
Horizontal Scale,1.00E-02,
Pt Fmt,Y,
Yzero,-34.96,
Probe Atten,1,
,,
Note,TDS 1002B - 11:08:35 AM   3/6/2023,
,,
seconds,voltage,
-3.76E-02,1.6520001,
-3.76E-02,1.6520001,
-3.75E-02,1.6520001,
-3.75E-02,1.6520001,
-3.74E-02,1.6520001,
-3.74E-02,1.6520001,
-3.74E-02,1.6520001,
-3.73E-02,1.6520001,
-3.73E-02,1.654,
-3.72E-02,1.654,
-3.72E-02,1.6520001,
-3.72E-02,1.6520001,
-3.71E-02,1.6520001,
-3.71E-02,1.6520001,
-3.70E-02,1.6520001,
-3.70E-02,1.6560001,
-3.70E-02,1.6520001,
-3.69E-02,1.6520001,
-3.69E-02,1.6520001,
-3.68E-02,1.6500001,
-3.68E-02,1.6520001,
-3.68E-02,1.6520001,
-3.67E-02,1.6520001,
-3.67E-02,1.6520001,
-3.66E-02,1.6500001,
-3.66E-02,1.6520001,
-3.66E-02,1.6500001,
-3.65E-02,1.6500001,
-3.65E-02,1.6480001,
-3.64E-02,1.6500001,
-3.64E-02,1.6500001,
-3.64E-02,1.6500001,
-3.63E-02,1.6500001,
-3.63E-02,1.6500001,
-3.62E-02,1.6480001,
-3.62E-02,1.6480001,
-3.62E-02,1.6480001,
-3.61E-02,1.6500001,
-3.61E-02,1.6480001,
-3.60E-02,1.6480001,
-3.60E-02,1.6480001,
-3.60E-02,1.6480001,
-3.59E-02,1.6480001,
-3.59E-02,1.6500001,
-3.58E-02,1.6480001,
-3.58E-02,1.6480001,
-3.58E-02,1.6480001,
-3.57E-02,1.6480001,
-3.57E-02,1.6480001,
-3.56E-02,1.6480001,
-3.56E-02,1.6480001,
-3.56E-02,1.646,
-3.55E-02,1.646,
-3.55E-02,1.6480001,
-3.54E-02,1.6480001,
-3.54E-02,1.6480001,
-3.54E-02,1.6480001,
-3.53E-02,1.6480001,
-3.53E-02,1.646,
-3.52E-02,1.6480001,
-3.52E-02,1.6480001,
-3.52E-02,1.6480001,
-3.51E-02,1.6480001,
-3.51E-02,1.646,
-3.50E-02,1.6480001,
-3.50E-02,1.6480001,
-3.50E-02,1.6480001,
-3.49E-02,1.6480001,
-3.49E-02,1.654,
-3.48E-02,1.6480001,
-3.48E-02,1.6500001,
-3.48E-02,1.6480001,
-3.47E-02,1.6480001,
-3.47E-02,1.6480001,
-3.46E-02,1.6480001,
-3.46E-02,1.6500001,
-3.46E-02,1.6480001,
-3.45E-02,1.6500001,
-3.45E-02,1.6500001,
-3.44E-02,1.6500001,
-3.44E-02,1.6500001,
-3.44E-02,1.6500001,
-3.43E-02,1.6520001,
-3.43E-02,1.6520001,
-3.42E-02,1.6500001,
-3.42E-02,1.6520001,
-3.42E-02,1.6520001,
-3.41E-02,1.6500001,
-3.41E-02,1.6500001,
-3.40E-02,1.6500001,
-3.40E-02,1.6500001,
-3.40E-02,1.6520001,
-3.39E-02,1.6520001,
-3.39E-02,1.6520001,
-3.38E-02,1.6520001,
-3.38E-02,1.6520001,
-3.38E-02,1.6520001,
-3.37E-02,1.6500001,
-3.37E-02,1.6520001,
-3.36E-02,1.6520001,
-3.36E-02,1.654,
-3.36E-02,1.654,
-3.35E-02,1.6520001,
-3.35E-02,1.6520001,
-3.34E-02,1.6520001,
-3.34E-02,1.6520001,
-3.34E-02,1.6520001,
-3.33E-02,1.6520001,
-3.33E-02,1.654,
-3.32E-02,1.654,
-3.32E-02,1.6560001,
-3.32E-02,1.6560001,
-3.31E-02,1.654,
-3.31E-02,1.654,
-3.30E-02,1.654,
-3.30E-02,1.654,
-3.30E-02,1.654,
-3.29E-02,1.6560001,
-3.29E-02,1.654,
-3.28E-02,1.654,
-3.28E-02,1.654,
-3.28E-02,1.654,
-3.27E-02,1.654,
-3.27E-02,1.6560001,
-3.26E-02,1.6560001,
-3.26E-02,1.6560001,
-3.26E-02,1.6560001,
-3.25E-02,1.654,
-3.25E-02,1.6560001,
-3.24E-02,1.6560001,
-3.24E-02,1.6560001,
-3.24E-02,1.6560001,
-3.23E-02,1.6560001,
-3.23E-02,1.6560001,
-3.22E-02,1.6560001,
-3.22E-02,1.6560001,
-3.22E-02,1.6560001,
-3.21E-02,1.6580001,
-3.21E-02,1.6560001,
-3.20E-02,1.6580001,
-3.20E-02,1.6560001,
-3.20E-02,1.6580001,
-3.19E-02,1.6560001,
-3.19E-02,1.6580001,
-3.18E-02,1.6560001,
-3.18E-02,1.6580001,
-3.18E-02,1.6580001,
-3.17E-02,1.6560001,
-3.17E-02,1.6560001,
-3.16E-02,1.6600001,
-3.16E-02,1.6580001,
-3.16E-02,1.6580001,
-3.15E-02,1.6580001,
-3.15E-02,1.6600001,
-3.14E-02,1.6600001,
-3.14E-02,1.6560001,
-3.14E-02,1.6600001,
-3.13E-02,1.6600001,
-3.13E-02,1.6600001,
-3.12E-02,1.6580001,
-3.12E-02,1.6600001,
-3.12E-02,1.6600001,
-3.11E-02,1.6600001,
-3.11E-02,1.6600001,
-3.10E-02,1.6600001,
-3.10E-02,1.6600001,
-3.10E-02,1.6600001,
-3.09E-02,1.6600001,
-3.09E-02,1.6600001,
-3.08E-02,1.6620001,
-3.08E-02,1.6620001,
-3.08E-02,1.6600001,
-3.07E-02,1.6600001,
-3.07E-02,1.6600001,
-3.06E-02,1.6600001,
-3.06E-02,1.6600001,
-3.06E-02,1.6620001,
-3.05E-02,1.6600001,
-3.05E-02,1.6600001,
-3.04E-02,1.6620001,
-3.04E-02,1.6620001,
-3.04E-02,1.6600001,
-3.03E-02,1.6600001,
-3.03E-02,1.6620001,
-3.02E-02,1.6620001,
-3.02E-02,1.6620001,
-3.02E-02,1.6620001,
-3.01E-02,1.6620001,
-3.01E-02,1.6620001,
-3.00E-02,1.664,
-3.00E-02,1.664,
-3.00E-02,1.6620001,
-2.99E-02,1.6620001,
-2.99E-02,1.664,
-2.98E-02,1.664,
-2.98E-02,1.664,
-2.98E-02,1.664,
-2.97E-02,1.664,
-2.97E-02,1.664,
-2.96E-02,1.664,
-2.96E-02,1.664,
-2.96E-02,1.664,
-2.95E-02,1.6620001,
-2.95E-02,1.664,
-2.94E-02,1.664,
-2.94E-02,1.664,
-2.94E-02,1.664,
-2.93E-02,1.664,
-2.93E-02,1.664,
-2.92E-02,1.6660001,
-2.92E-02,1.6660001,
-2.92E-02,1.664,
-2.91E-02,1.6660001,
-2.91E-02,1.6660001,
-2.90E-02,1.6660001,
-2.90E-02,1.6660001,
-2.90E-02,1.6660001,
-2.89E-02,1.6660001,
-2.89E-02,1.664,
-2.88E-02,1.6680001,
-2.88E-02,1.6660001,
-2.88E-02,1.6660001,
-2.87E-02,1.6660001,
-2.87E-02,1.6680001,
-2.86E-02,1.6660001,
-2.86E-02,1.6660001,
-2.86E-02,1.6720001,
-2.85E-02,1.6680001,
-2.85E-02,1.6660001,
-2.84E-02,1.6680001,
-2.84E-02,1.6680001,
-2.84E-02,1.6660001,
-2.83E-02,1.6680001,
-2.83E-02,1.6680001,
-2.82E-02,1.6680001,
-2.82E-02,1.6680001,
-2.82E-02,1.6680001,
-2.81E-02,1.6680001,
-2.81E-02,1.6680001,
-2.80E-02,1.6700001,
-2.80E-02,1.6700001,
-2.80E-02,1.6680001,
-2.79E-02,1.6680001,
-2.79E-02,1.6680001,
-2.78E-02,1.6680001,
-2.78E-02,1.6700001,
-2.78E-02,1.6680001,
-2.77E-02,1.6700001,
-2.77E-02,1.6700001,
-2.76E-02,1.6700001,
-2.76E-02,1.6700001,
-2.76E-02,1.6700001,
-2.75E-02,1.6700001,
-2.75E-02,1.6700001,
-2.74E-02,1.6700001,
-2.74E-02,1.6680001,
-2.74E-02,1.6700001,
-2.73E-02,1.6720001,
-2.73E-02,1.6700001,
-2.72E-02,1.6700001,
-2.72E-02,1.6720001,
-2.72E-02,1.6720001,
-2.71E-02,1.6720001,
-2.71E-02,1.674,
-2.70E-02,1.6720001,
-2.70E-02,1.6720001,
-2.70E-02,1.6720001,
-2.69E-02,1.6720001,
-2.69E-02,1.6720001,
-2.68E-02,1.6720001,
-2.68E-02,1.6720001,
-2.68E-02,1.6720001,
-2.67E-02,1.6720001,
-2.67E-02,1.6720001,
-2.66E-02,1.674,
-2.66E-02,1.674,
-2.66E-02,1.674,
-2.65E-02,1.674,
-2.65E-02,1.6720001,
-2.64E-02,1.674,
-2.64E-02,1.674,
-2.64E-02,1.6760001,
-2.63E-02,1.674,
-2.63E-02,1.674,
-2.62E-02,1.674,
-2.62E-02,1.674,
-2.62E-02,1.674,
-2.61E-02,1.6760001,
-2.61E-02,1.674,
-2.60E-02,1.6760001,
-2.60E-02,1.6760001,
-2.60E-02,1.6760001,
-2.59E-02,1.674,
-2.59E-02,1.674,
-2.58E-02,1.6780001,
-2.58E-02,1.6760001,
-2.58E-02,1.6760001,
-2.57E-02,1.6760001,
-2.57E-02,1.6760001,
-2.56E-02,1.6780001,
-2.56E-02,1.6760001,
-2.56E-02,1.6760001,
-2.55E-02,1.6760001,
-2.55E-02,1.6780001,
-2.54E-02,1.6780001,
-2.54E-02,1.6780001,
-2.54E-02,1.6780001,
-2.53E-02,1.6780001,
-2.53E-02,1.6780001,
-2.52E-02,1.6780001,
-2.52E-02,1.6760001,
-2.52E-02,1.6780001,
-2.51E-02,1.6780001,
-2.51E-02,1.6780001,
-2.50E-02,1.6780001,
-2.50E-02,1.6860001,
-2.50E-02,1.6780001,
-2.49E-02,1.6780001,
-2.49E-02,1.6780001,
-2.48E-02,1.6780001,
-2.48E-02,1.6780001,
-2.48E-02,1.6760001,
-2.47E-02,1.6780001,
-2.47E-02,1.6800001,
-2.46E-02,1.6780001,
-2.46E-02,1.6780001,
-2.46E-02,1.6780001,
-2.45E-02,1.6780001,
-2.45E-02,1.6780001,
-2.44E-02,1.6800001,
-2.44E-02,1.6780001,
-2.44E-02,1.6800001,
-2.43E-02,1.6800001,
-2.43E-02,1.6800001,
-2.42E-02,1.6800001,
-2.42E-02,1.6800001,
-2.42E-02,1.682,
-2.41E-02,1.6800001,
-2.41E-02,1.682,
-2.40E-02,1.682,
-2.40E-02,1.6800001,
-2.40E-02,1.6800001,
-2.39E-02,1.682,
-2.39E-02,1.682,
-2.38E-02,1.682,
-2.38E-02,1.682,
-2.38E-02,1.682,
-2.37E-02,1.682,
-2.37E-02,1.6840001,
-2.36E-02,1.682,
-2.36E-02,1.682,
-2.36E-02,1.682,
-2.35E-02,1.682,
-2.35E-02,1.682,
-2.34E-02,1.6840001,
-2.34E-02,1.682,
-2.34E-02,1.6860001,
-2.33E-02,1.6840001,
-2.33E-02,1.6840001,
-2.32E-02,1.6840001,
-2.32E-02,1.6840001,
-2.32E-02,1.6840001,
-2.31E-02,1.6840001,
-2.31E-02,1.6840001,
-2.30E-02,1.6860001,
-2.30E-02,1.6840001,
-2.30E-02,1.682,
-2.29E-02,1.682,
-2.29E-02,1.6840001,
-2.28E-02,1.6840001,
-2.28E-02,1.6860001,
-2.28E-02,1.6840001,
-2.27E-02,1.6860001,
-2.27E-02,1.6860001,
-2.26E-02,1.6860001,
-2.26E-02,1.6860001,
-2.26E-02,1.6860001,
-2.25E-02,1.6880001,
-2.25E-02,1.6860001,
-2.24E-02,1.6860001,
-2.24E-02,1.6880001,
-2.24E-02,1.6860001,
-2.23E-02,1.6860001,
-2.23E-02,1.6860001,
-2.22E-02,1.6880001,
-2.22E-02,1.6880001,
-2.22E-02,1.6880001,
-2.21E-02,1.6900001,
-2.21E-02,1.6860001,
-2.20E-02,1.6860001,
-2.20E-02,1.6860001,
-2.20E-02,1.6860001,
-2.19E-02,1.6880001,
-2.19E-02,1.6860001,
-2.18E-02,1.6880001,
-2.18E-02,1.6880001,
-2.18E-02,1.6860001,
-2.17E-02,1.6880001,
-2.17E-02,1.6880001,
-2.16E-02,1.6900001,
-2.16E-02,1.6860001,
-2.16E-02,1.6900001,
-2.15E-02,1.6880001,
-2.15E-02,1.6880001,
-2.14E-02,1.6880001,
-2.14E-02,1.6900001,
-2.14E-02,1.6880001,
-2.13E-02,1.6900001,
-2.13E-02,1.6900001,
-2.12E-02,1.6880001,
-2.12E-02,1.6880001,
-2.12E-02,1.6900001,
-2.11E-02,1.692,
-2.11E-02,1.6900001,
-2.10E-02,1.6900001,
-2.10E-02,1.6900001,
-2.10E-02,1.6900001,
-2.09E-02,1.6900001,
-2.09E-02,1.692,
-2.08E-02,1.6900001,
-2.08E-02,1.6900001,
-2.08E-02,1.692,
-2.07E-02,1.692,
-2.07E-02,1.6900001,
-2.06E-02,1.692,
-2.06E-02,1.692,
-2.06E-02,1.692,
-2.05E-02,1.6900001,
-2.05E-02,1.692,
-2.04E-02,1.692,
-2.04E-02,1.692,
-2.04E-02,1.6940001,
-2.03E-02,1.692,
-2.03E-02,1.692,
-2.02E-02,1.692,
-2.02E-02,1.692,
-2.02E-02,1.6940001,
-2.01E-02,1.6940001,
-2.01E-02,1.6940001,
-2.00E-02,1.6940001,
-2.00E-02,1.692,
-2.00E-02,1.6940001,
-1.99E-02,1.692,
-1.99E-02,1.6940001,
-1.98E-02,1.6940001,
-1.98E-02,1.6940001,
-1.98E-02,1.6940001,
-1.97E-02,1.6960001,
-1.97E-02,1.6940001,
-1.96E-02,1.6940001,
-1.96E-02,1.6960001,
-1.96E-02,1.6940001,
-1.95E-02,1.6940001,
-1.95E-02,1.6960001,
-1.94E-02,1.6960001,
-1.94E-02,1.6940001,
-1.94E-02,1.6960001,
-1.93E-02,1.6940001,
-1.93E-02,1.6940001,
-1.92E-02,1.6960001,
-1.92E-02,1.6940001,
-1.92E-02,1.6960001,
-1.91E-02,1.6940001,
-1.91E-02,1.6960001,
-1.90E-02,1.6960001,
-1.90E-02,1.6960001,
-1.90E-02,1.6960001,
-1.89E-02,1.6960001,
-1.89E-02,1.6960001,
-1.88E-02,1.6960001,
-1.88E-02,1.6980001,
-1.88E-02,1.6980001,
-1.87E-02,1.6980001,
-1.87E-02,1.6980001,
-1.86E-02,1.6980001,
-1.86E-02,1.6960001,
-1.86E-02,1.6980001,
-1.85E-02,1.6980001,
-1.85E-02,1.6980001,
-1.84E-02,1.6980001,
-1.84E-02,1.6980001,
-1.84E-02,1.6960001,
-1.83E-02,1.6980001,
-1.83E-02,1.6980001,
-1.82E-02,1.6980001,
-1.82E-02,1.6980001,
-1.82E-02,1.6980001,
-1.81E-02,1.692,
-1.81E-02,1.6980001,
-1.80E-02,1.7,
-1.80E-02,1.7,
-1.80E-02,1.7,
-1.79E-02,1.7,
-1.79E-02,1.702,
-1.78E-02,1.7,
-1.78E-02,1.7,
-1.78E-02,1.7,
-1.77E-02,1.6980001,
-1.77E-02,1.7,
-1.76E-02,1.7,
-1.76E-02,1.7,
-1.76E-02,1.7,
-1.75E-02,1.702,
-1.75E-02,1.702,
-1.74E-02,1.7,
-1.74E-02,1.702,
-1.74E-02,1.7,
-1.73E-02,1.7,
-1.73E-02,1.7,
-1.72E-02,1.702,
-1.72E-02,1.702,
-1.72E-02,1.702,
-1.71E-02,1.702,
-1.71E-02,1.702,
-1.70E-02,1.702,
-1.70E-02,1.702,
-1.70E-02,1.702,
-1.69E-02,1.7040001,
-1.69E-02,1.7040001,
-1.68E-02,1.7040001,
-1.68E-02,1.702,
-1.68E-02,1.702,
-1.67E-02,1.702,
-1.67E-02,1.702,
-1.66E-02,1.702,
-1.66E-02,1.7040001,
-1.66E-02,1.7040001,
-1.65E-02,1.7040001,
-1.65E-02,1.7040001,
-1.64E-02,1.7040001,
-1.64E-02,1.7040001,
-1.64E-02,1.7040001,
-1.63E-02,1.7040001,
-1.63E-02,1.702,
-1.62E-02,1.7060001,
-1.62E-02,1.7040001,
-1.62E-02,1.7040001,
-1.61E-02,1.7040001,
-1.61E-02,1.7040001,
-1.60E-02,1.7040001,
-1.60E-02,1.7040001,
-1.60E-02,1.7060001,
-1.59E-02,1.7040001,
-1.59E-02,1.7060001,
-1.58E-02,1.7060001,
-1.58E-02,1.7040001,
-1.58E-02,1.7060001,
-1.57E-02,1.7060001,
-1.57E-02,1.7060001,
-1.56E-02,1.7060001,
-1.56E-02,1.7060001,
-1.56E-02,1.71,
-1.55E-02,1.7080001,
-1.55E-02,1.7060001,
-1.54E-02,1.7080001,
-1.54E-02,1.7060001,
-1.54E-02,1.7080001,
-1.53E-02,1.7060001,
-1.53E-02,1.7080001,
-1.52E-02,1.7080001,
-1.52E-02,1.7080001,
-1.52E-02,1.7080001,
-1.51E-02,1.71,
-1.51E-02,1.7080001,
-1.50E-02,1.7080001,
-1.50E-02,1.7080001,
-1.50E-02,1.71,
-1.49E-02,1.7080001,
-1.49E-02,1.71,
-1.48E-02,1.7060001,
-1.48E-02,1.71,
-1.48E-02,1.71,
-1.47E-02,1.7120001,
-1.47E-02,1.71,
-1.46E-02,1.71,
-1.46E-02,1.71,
-1.46E-02,1.71,
-1.45E-02,1.71,
-1.45E-02,1.71,
-1.44E-02,1.7120001,
-1.44E-02,1.71,
-1.44E-02,1.7120001,
-1.43E-02,1.71,
-1.43E-02,1.7120001,
-1.42E-02,1.7120001,
-1.42E-02,1.7120001,
-1.42E-02,1.71,
-1.41E-02,1.7120001,
-1.41E-02,1.7120001,
-1.40E-02,1.7120001,
-1.40E-02,1.7140001,
-1.40E-02,1.7120001,
-1.39E-02,1.7120001,
-1.39E-02,1.7120001,
-1.38E-02,1.7140001,
-1.38E-02,1.7120001,
-1.38E-02,1.7140001,
-1.37E-02,1.7120001,
-1.37E-02,1.7120001,
-1.36E-02,1.7120001,
-1.36E-02,1.7120001,
-1.36E-02,1.7120001,
-1.35E-02,1.7120001,
-1.35E-02,1.7140001,
-1.34E-02,1.7140001,
-1.34E-02,1.7120001,
-1.34E-02,1.7120001,
-1.33E-02,1.7140001,
-1.33E-02,1.7140001,
-1.32E-02,1.7140001,
-1.32E-02,1.7140001,
-1.32E-02,1.7140001,
-1.31E-02,1.7160001,
-1.31E-02,1.7140001,
-1.30E-02,1.7140001,
-1.30E-02,1.7140001,
-1.30E-02,1.7160001,
-1.29E-02,1.7160001,
-1.29E-02,1.7160001,
-1.28E-02,1.7160001,
-1.28E-02,1.7160001,
-1.28E-02,1.7160001,
-1.27E-02,1.7160001,
-1.27E-02,1.7160001,
-1.26E-02,1.7160001,
-1.26E-02,1.7160001,
-1.26E-02,1.7160001,
-1.25E-02,1.7160001,
-1.25E-02,1.7160001,
-1.24E-02,1.7160001,
-1.24E-02,1.7160001,
-1.24E-02,1.7180001,
-1.23E-02,1.7160001,
-1.23E-02,1.7180001,
-1.22E-02,1.7180001,
-1.22E-02,1.7180001,
-1.22E-02,1.7180001,
-1.21E-02,1.7180001,
-1.21E-02,1.7180001,
