Date,"Monday, February 13, 2023"
9.74,1.625396995
9.76,1.625396995
9.78,1.630281
9.8,1.630281
9.82,1.630281
9.84,1.635165005
9.86,1.64004901
9.88,1.64004901
9.9,1.649817019
9.92,1.649817019
9.94,1.649817019
9.96,1.659585029
9.98,1.664469034
10,1.669353039
10.02,1.664469034
10.04,1.664469034
10.06,1.674237044
10.08,1.674237044
10.1,1.679121049
10.12,1.679121049
10.14,1.679121049
10.16,1.688889059
10.18,1.693773063
10.2,1.693773063
10.22,1.698657068
10.24,1.703541073
10.26,1.708425078
10.28,1.703541073
10.3,1.708425078
10.32,1.713309083
10.34,1.718193088
10.36,1.718193088
10.38,1.718193088
10.4,1.723077093
10.42,1.732845103
10.44,1.732845103
10.46,1.732845103
10.48,1.742613112
10.5,1.747497117
10.52,1.752381122
10.54,1.752381122
10.56,1.752381122
10.58,1.752381122
10.6,1.757265127
10.62,1.757265127
10.64,1.762149132
10.66,1.762149132
10.68,1.767033137
10.7,1.771917142
10.72,1.776801146
10.74,1.776801146
10.76,1.781685151
10.78,1.786569156
10.8,1.791453161
10.82,1.791453161
10.84,1.796337166
10.86,1.796337166
10.88,1.801221171
10.9,1.810989181
10.92,1.806105176
10.94,1.810989181
10.96,1.810989181
10.98,1.82075719
11,1.825641195
11.02,1.82075719
11.04,1.825641195
11.06,1.835409205
11.08,1.835409205
11.1,1.84029321
11.12,1.84029321
11.14,1.84029321
11.16,1.845177215
11.18,1.85006122
11.2,1.85006122
11.22,1.85006122
11.24,1.859829229
11.26,1.864713234
11.28,1.864713234
11.3,1.869597239
11.32,1.869597239
11.34,1.874481244
11.36,1.874481244
11.38,1.884249254
11.4,1.884249254
11.42,1.884249254
11.44,1.889133259
11.46,1.894017264
11.48,1.898901269
11.5,1.898901269
11.52,1.898901269
11.54,1.908669278
11.56,1.908669278
11.58,1.918437288
11.6,1.913553283
11.62,1.913553283
11.64,1.913553283
11.66,1.923321293
11.68,1.928205298
11.7,1.928205298
11.72,1.928205298
11.74,1.937973308
11.76,1.942857313
11.78,1.947741317
11.8,1.947741317
11.82,1.952625322
11.84,1.957509327
11.86,1.952625322
11.88,1.957509327
11.9,1.957509327
11.92,1.962393332
11.94,1.972161342
11.96,1.967277337
11.98,1.967277337
12,1.977045347
12.02,1.981929352
12.04,1.986813356
12.06,1.986813356
12.08,1.986813356
12.1,1.996581366
12.12,2.001465371
12.14,2.001465371
12.16,2.001465371
12.18,2.001465371
12.2,2.006349376
12.22,2.011233381
12.24,2.011233381
12.26,2.011233381
12.28,2.021001391
12.3,2.025885396
12.32,2.025885396
12.34,2.025885396
12.36,2.0307694
12.38,2.035653405
12.4,2.04053741
12.42,2.04053741
12.44,2.04053741
12.46,2.045421415
12.48,2.05030542
12.5,2.055189425
12.52,2.05030542
12.54,2.064957435
12.56,2.064957435
12.58,2.069841439
12.6,2.069841439
12.62,2.069841439
12.64,2.079609449
12.66,2.079609449
12.68,2.084493454
12.7,2.084493454
12.72,2.084493454
12.74,2.084493454
12.76,2.089377459
12.78,2.099145469
12.8,2.104029474
12.82,2.104029474
12.84,2.108913479
12.86,2.113797483
12.88,2.113797483
12.9,2.118681488
12.92,2.123565493
12.94,2.123565493
12.96,2.118681488
12.98,2.128449498
13,2.128449498
13.02,2.138217508
13.04,2.133333503
13.06,2.143101513
13.08,2.147985518
13.1,2.147985518
13.12,2.157753527
13.14,2.157753527
13.16,2.157753527
13.18,2.157753527
13.2,2.162637532
13.22,2.162637532
13.24,2.167521537
13.26,2.167521537
13.28,2.172405542
13.3,2.177289547
13.32,2.182173552
13.34,2.187057557
13.36,2.187057557
13.38,2.187057557
13.4,2.196825566
13.42,2.196825566
13.44,2.201709571
13.46,2.196825566
13.48,2.201709571
13.5,2.206593576
13.52,2.211477581
13.54,2.216361586
13.56,2.211477581
13.58,2.221245591
13.6,2.226129596
13.62,2.231013601
13.64,2.231013601
13.66,2.226129596
13.68,2.235897606
13.7,2.24078161
13.72,2.24078161
13.74,2.245665615
13.76,2.245665615
13.78,2.245665615
13.8,2.25054962
13.82,2.255433625
13.84,2.26031763
13.86,2.26031763
13.88,2.27008564
13.9,2.27008564
13.92,2.274969645
13.94,2.274969645
13.96,2.27985365
13.98,2.27985365
14,2.27985365
14.02,2.284737654
14.04,2.289621659
14.06,2.289621659
14.08,2.294505664
14.1,2.304273674
14.12,2.304273674
14.14,2.309157679
14.16,2.309157679
14.18,2.304273674
14.2,2.318925689
14.22,2.318925689
14.24,2.318925689
14.26,2.323809693
14.28,2.323809693
14.3,2.328693698
14.32,2.328693698
14.34,2.338461708
14.36,2.333577703
14.38,2.343345713
14.4,2.343345713
14.42,2.353113723
14.44,2.353113723
14.46,2.348229718
14.48,2.357997728
14.5,2.357997728
14.52,2.357997728
14.54,2.362881733
14.56,2.367765737
14.58,2.362881733
14.6,2.372649742
14.62,2.372649742
14.64,2.377533747
14.66,2.382417752
14.68,2.392185762
14.7,2.392185762
14.72,2.387301757
14.74,2.397069767
14.76,2.397069767
14.78,2.397069767
14.8,2.397069767
14.82,2.406837776
14.84,2.411721781
14.86,2.411721781
14.88,2.416605786
14.9,2.416605786
14.92,2.421489791
14.94,2.426373796
14.96,2.431257801
14.98,2.431257801
15,2.431257801
15.02,2.431257801
15.04,2.441025811
15.06,2.436141806
15.08,2.441025811
15.1,2.445909816
15.12,2.45079382
15.14,2.455677825
15.16,2.46056183
15.18,2.455677825
15.2,2.465445835
15.22,2.47032984
15.24,2.47032984
15.26,2.47032984
15.28,2.47032984
15.3,2.475213845
15.32,2.48009785
15.34,2.484981855
15.36,2.484981855
15.38,2.484981855
15.4,2.494749864
15.42,2.499633869
15.44,2.499633869
15.46,2.499633869
15.48,2.504517874
15.5,2.509401879
15.52,2.514285884
15.54,2.509401879
15.56,2.509401879
15.58,2.519169889
15.6,2.519169889
15.62,2.528937899
15.64,2.524053894
15.66,2.528937899
15.68,2.533821903
15.7,2.538705908
15.72,2.538705908
15.74,2.543589913
15.76,2.548473918
15.78,2.553357923
15.8,2.553357923
15.82,2.548473918
15.84,2.553357923
15.86,2.558241928
15.88,2.568009938
15.9,2.563125933
15.92,2.577777947
15.94,2.572893943
15.96,2.577777947
15.98,2.582661952
16,2.582661952
16.02,2.577777947
16.04,2.587545957
16.06,2.587545957
16.08,2.597313967
16.1,2.592429962
16.12,2.592429962
16.14,2.597313967
16.16,2.597313967
16.18,2.611965982
16.2,2.611965982
16.22,2.611965982
16.24,2.616849987
16.26,2.621733991
16.28,2.621733991
16.3,2.621733991
16.32,2.621733991
16.34,2.626617996
16.36,2.631502001
16.38,2.636386006
16.4,2.636386006
16.42,2.636386006
16.44,2.646154016
16.46,2.651038021
16.48,2.655922026
16.5,2.655922026
16.52,2.655922026
16.54,2.66080603
16.56,2.66080603
16.58,2.665690035
16.6,2.665690035
16.62,2.67057404
16.64,2.665690035
16.66,2.675458045
16.68,2.675458045
16.7,2.68034205
16.72,2.685226055
16.74,2.685226055
16.76,2.694994065
16.78,2.69987807
16.8,2.69987807
16.82,2.704762074
16.84,2.694994065
16.86,2.69987807
16.88,2.704762074
16.9,2.714530084
16.92,2.709646079
16.94,2.709646079
16.96,2.719414089
16.98,2.724298094
17,2.729182099
17.02,2.734066104
17.04,2.734066104
17.06,2.729182099
17.08,2.734066104
17.1,2.738950109
17.12,2.743834113
17.14,2.743834113
17.16,2.743834113
17.18,2.743834113
17.2,2.753602123
17.22,2.758486128
17.24,2.763370133
17.26,2.768254138
17.28,2.763370133
17.3,2.768254138
17.32,2.778022148
17.34,2.778022148
17.36,2.773138143
17.38,2.778022148
17.4,2.778022148
17.42,2.787790157
17.44,2.787790157
17.46,2.792674162
17.48,2.792674162
17.5,2.792674162
17.52,2.802442172
17.54,2.802442172
17.56,2.812210182
17.58,2.812210182
17.6,2.812210182
17.62,2.812210182
17.64,2.817094187
17.66,2.821978192
17.68,2.821978192
17.7,2.821978192
17.72,2.826862197
17.74,2.836630206
17.76,2.841514211
17.78,2.841514211
17.8,2.846398216
17.82,2.841514211
17.84,2.851282221
17.86,2.851282221
17.88,2.851282221
17.9,2.851282221
17.92,2.851282221
17.94,2.861050231
17.96,2.861050231
17.98,2.865934236
18,2.87081824
18.02,2.87081824
18.04,2.875702245
18.06,2.88058625
18.08,2.885470255
18.1,2.885470255
18.12,2.885470255
18.14,2.885470255
18.16,2.89035426
18.18,2.895238265
18.2,2.895238265
18.22,2.90012227
18.24,2.90012227
18.26,2.90989028
18.28,2.90989028
18.3,2.914774284
18.32,2.914774284
18.34,2.919658289
18.36,2.924542294
18.38,2.924542294
18.4,2.924542294
18.42,2.924542294
18.44,2.929426299
18.46,2.939194309
18.48,2.939194309
18.5,2.934310304
18.52,2.944078314
18.54,2.948962319
18.56,2.948962319
18.58,2.958730328
18.6,2.958730328
18.62,2.958730328
18.64,2.963614333
18.66,2.958730328
18.68,2.968498338
18.7,2.968498338
18.72,2.968498338
18.74,2.968498338
18.76,2.973382343
18.78,2.983150353
18.8,2.983150353
18.82,2.983150353
18.84,2.988034358
18.86,2.988034358
18.88,2.997802367
18.9,2.997802367
18.92,2.997802367
18.94,3.002686372
18.96,3.007570377
18.98,3.007570377
19,3.007570377
19.02,3.012454382
19.04,3.017338387
19.06,3.027106397
19.08,3.017338387
19.1,3.027106397
19.12,3.031990402
19.14,3.031990402
19.16,3.036874407
19.18,3.031990402
19.2,3.036874407
19.22,3.041758411
19.24,3.041758411
19.26,3.046642416
19.28,3.051526421
19.3,3.056410426
19.32,3.061294431
19.34,3.061294431
19.36,3.066178436
19.38,3.066178436
19.4,3.066178436
19.42,3.075946446
19.44,3.075946446
19.46,3.075946446
19.48,3.075946446
19.5,3.08083045
19.52,3.08083045
19.54,3.085714455
19.56,3.09059846
19.58,3.09059846
19.6,3.095482465
19.62,3.10036647
19.64,3.105250475
19.66,3.105250475
19.68,3.105250475
19.7,3.105250475
19.72,3.11013448
19.74,3.115018485
19.76,3.11013448
19.78,3.115018485
19.8,3.11990249
19.82,3.134554504
19.84,3.129670499
19.86,3.129670499
19.88,3.134554504
19.9,3.139438509
19.92,3.139438509
19.94,3.144322514
19.96,3.144322514
19.98,3.144322514
20,3.154090524
20.02,3.158974529
20.04,3.154090524
20.06,3.158974529
20.08,3.163858534
20.1,3.168742538
20.12,3.168742538
20.14,3.168742538
20.16,3.173626543
20.18,3.183394553
20.2,3.178510548
20.22,3.178510548
20.24,3.183394553
20.26,3.183394553
20.28,3.188278558
20.3,3.193162563
20.32,3.198046568
20.34,3.198046568
20.36,3.202930573
20.38,3.207814577
20.4,3.202930573
20.42,3.212698582
20.44,3.212698582
20.46,3.217582587
20.48,3.217582587
20.5,3.217582587
20.52,3.222466592
20.54,3.222466592
20.56,3.227350597
20.58,3.232234602
20.6,3.237118607
20.62,3.242002612
20.64,3.242002612
20.66,3.246886617
20.68,3.251770621
20.7,3.246886617
20.72,3.251770621
20.74,3.251770621
20.76,3.256654626
20.78,3.256654626
20.8,3.261538631
20.82,3.261538631
20.84,3.261538631
20.86,3.271306641
20.88,3.281074651
20.9,3.276190646
20.92,3.276190646
20.94,3.276190646
20.96,3.285958656
20.98,3.29084266
21,3.29084266
21.02,3.285958656
21.04,3.295726665
21.06,3.295726665
21.08,3.30061067
21.1,3.305494675
21.12,3.31037868
21.14,3.31037868
21.16,3.31037868
21.18,3.32014669
21.2,3.32014669
21.22,3.32014669
21.24,3.32014669
21.26,3.325030695
21.28,3.325030695
21.3,3.3299147
21.32,3.3299147
21.34,3.334798704
21.36,3.334798704
21.38,3.344566714
21.4,3.344566714
21.42,3.349450719
21.44,3.349450719
21.46,3.349450719
21.48,3.354334724
21.5,3.364102734
21.52,3.359218729
21.54,3.359218729
21.56,3.364102734
21.58,3.364102734
21.6,3.368986739
21.62,3.373870744
21.64,3.378754748
21.66,3.383638753
21.68,3.383638753
21.7,3.383638753
21.72,3.388522758
21.74,3.393406763
21.76,3.393406763
21.78,3.393406763
21.8,3.393406763
21.82,3.398290768
21.84,3.403174773
21.86,3.408058778
21.88,3.408058778
21.9,3.408058778
21.92,3.417826787
21.94,3.417826787
21.96,3.422710792
21.98,3.422710792
22,3.422710792
22.02,3.432478802
22.04,3.427594797
22.06,3.432478802
22.08,3.432478802
22.1,3.432478802
22.12,3.442246812
22.14,3.447130817
22.16,3.447130817
22.18,3.447130817
22.2,3.452014822
22.22,3.456898827
22.24,3.456898827
22.26,3.466666836
22.28,3.456898827
22.3,3.461782831
22.32,3.466666836
22.34,3.466666836
22.36,3.476434846
22.38,3.471550841
22.4,3.476434846
22.42,3.481318851
22.44,3.486202856
22.46,3.495970866
22.48,3.495970866
22.5,3.491086861
22.52,3.491086861
22.54,3.500854871
22.56,3.505738875
22.58,3.500854871
22.6,3.495970866
22.62,3.505738875
22.64,3.51062288
22.66,3.515506885
22.68,3.52039089
22.7,3.515506885
22.72,3.525274895
22.74,3.525274895
22.76,3.5301589
22.78,3.5301589
22.8,3.535042905
22.82,3.535042905
22.84,3.535042905
22.86,3.53992691
22.88,3.53992691
22.9,3.549694919
22.92,3.549694919
22.94,3.554578924
22.96,3.559462929
22.98,3.559462929
23,3.559462929
23.02,3.564346934
23.04,3.569230939
23.06,3.569230939
23.08,3.564346934
23.1,3.574114944
23.12,3.574114944
23.14,3.578998949
23.16,3.578998949
23.18,3.578998949
23.2,3.588766958
23.22,3.593650963
23.24,3.593650963
23.26,3.593650963
23.28,3.598534968
23.3,3.603418973
23.32,3.603418973
23.34,3.603418973
23.36,3.608302978
23.38,3.608302978
23.4,3.608302978
23.42,3.613186983
23.44,3.618070988
23.46,3.622954993
23.48,3.627838997
23.5,3.627838997
23.52,3.627838997
23.54,3.632723002
23.56,3.637607007
23.58,3.637607007
23.6,3.637607007
23.62,3.637607007
23.64,3.637607007
23.66,3.647375017
23.68,3.652259022
23.7,3.652259022
23.72,3.652259022
23.74,3.657143027
23.76,3.662027032
23.78,3.666911037
23.8,3.671795041
23.82,3.671795041
23.84,3.671795041
23.86,3.666911037
23.88,3.681563051
23.9,3.681563051
23.92,3.681563051
23.94,3.681563051
23.96,3.681563051
23.98,3.691331061
24,3.696215066
24.02,3.701099071
24.04,3.701099071
24.06,3.696215066
24.08,3.705983076
24.1,3.710867081
24.12,3.705983076
24.14,3.710867081
24.16,3.710867081
24.18,3.710867081
24.2,3.72063509
24.22,3.72063509
24.24,3.725519095
24.26,3.7304031
24.28,3.7304031
24.3,3.735287105
24.32,3.735287105
24.34,3.74017111
24.36,3.735287105
24.38,3.74017111
24.4,3.745055115
24.42,3.74993912
24.44,3.74993912
24.46,3.74993912
24.48,3.754823124
24.5,3.754823124
24.52,3.764591134
24.54,3.764591134
24.56,3.764591134
24.58,3.769475139
24.6,3.774359144
24.62,3.779243149
24.64,3.779243149
24.66,3.779243149
24.68,3.779243149
24.7,3.779243149
24.72,3.789011159
24.74,3.784127154
24.76,3.793895164
24.78,3.798779168
24.8,3.798779168
24.82,3.803663173
24.84,3.808547178
24.86,3.808547178
24.88,3.813431183
24.9,3.808547178
24.92,3.813431183
24.94,3.818315188
24.96,3.818315188
24.98,3.813431183
25,3.823199193
25.02,3.828083198
25.04,3.832967203
25.06,3.837851208
25.08,3.832967203
25.1,3.832967203
25.12,3.842735212
25.14,3.847619217
25.16,3.842735212
25.18,3.847619217
25.2,3.847619217
25.22,3.852503222
25.24,3.857387227
25.26,3.857387227
25.28,3.862271232
25.3,3.862271232
25.32,3.867155237
25.34,3.867155237
25.36,3.876923247
25.38,3.872039242
25.4,3.876923247
25.42,3.872039242
25.44,3.876923247
25.46,3.881807251
25.48,3.886691256
25.5,3.886691256
25.52,3.886691256
25.54,3.891575261
25.56,3.901343271
25.58,3.901343271
25.6,3.906227276
25.62,3.901343271
25.64,3.906227276
25.66,3.911111281
25.68,3.911111281
25.7,3.915995286
25.72,3.915995286
25.74,3.915995286
25.76,3.915995286
25.78,3.920879291
25.8,3.920879291
25.82,3.920879291
25.84,3.920879291
25.86,3.920879291
25.88,3.920879291
25.9,3.920879291
25.92,3.925763295
25.94,3.915995286
25.96,3.920879291
25.98,3.920879291
26,3.915995286
26.02,3.920879291
26.04,3.915995286
26.06,3.920879291
26.08,3.920879291
26.1,3.920879291
26.12,3.920879291
26.14,3.920879291
26.16,3.920879291
26.18,3.925763295
26.2,3.920879291
26.22,3.915995286
26.24,3.920879291
26.26,3.915995286
26.28,3.915995286
26.3,3.915995286
26.32,3.920879291
26.34,3.920879291
26.36,3.925763295
26.38,3.915995286
26.4,3.920879291
26.42,3.920879291
26.44,3.920879291
26.46,3.915995286
26.48,3.915995286
26.5,3.915995286
26.52,3.915995286
26.54,3.920879291
26.56,3.915995286
26.58,3.920879291
26.6,3.920879291
26.62,3.920879291
26.64,3.925763295
26.66,3.915995286
26.68,3.915995286
26.7,3.920879291
26.72,3.920879291
26.74,3.915995286
26.76,3.915995286
26.78,3.915995286
26.8,3.915995286
26.82,3.915995286
26.84,3.915995286
26.86,3.915995286
26.88,3.920879291
26.9,3.920879291
26.92,3.920879291
26.94,3.915995286
26.96,3.915995286
26.98,3.920879291
27,3.911111281
27.02,3.915995286
27.04,3.911111281
27.06,3.915995286
27.08,3.915995286
27.1,3.915995286
27.12,3.915995286
27.14,3.915995286
27.16,3.920879291
27.18,3.915995286
27.2,3.915995286
27.22,3.915995286
27.24,3.915995286
27.26,3.915995286
27.28,3.911111281
27.3,3.911111281
27.32,3.911111281
27.34,3.915995286
27.36,3.920879291
27.38,3.915995286
27.4,3.915995286
27.42,3.920879291
27.44,3.915995286
27.46,3.915995286
27.48,3.915995286
27.5,3.911111281
27.52,3.915995286
27.54,3.911111281
27.56,3.911111281
27.58,3.911111281
27.6,3.915995286
27.62,3.915995286
27.64,3.911111281
27.66,3.911111281
27.68,3.915995286
27.7,3.915995286
27.72,3.915995286
27.74,3.915995286
27.76,3.915995286
27.78,3.911111281
27.8,3.915995286
27.82,3.911111281
