Date,,2/20/2023
2.82,-0.002279178442,-3.338242769
2.84,-0.007163183326,-3.338242769
2.86,-0.002279178442,1.844702286
2.88,-0.002279178442,2.42058507
2.9,-2.28E-03,1.17E-01
2.92,-0.002279178442,-2.762359985
2.94,-0.002279178442,-3.338242769
2.96,-0.002279178442,1.844702286
2.98,-0.002279178442,2.42058507
3,-0.002279178442,0.1170539347
3.02,-0.002279178442,-2.762359985
3.04,-0.002279178442,-2.762359985
3.06,-0.002279178442,1.268819502
3.08,-0.007163183326,0.6929367185
3.1,-7.16E-03,-4.59E-01
3.12,-0.002279178442,-2.186477201
3.14,-2.28E-03,-2.19E+00
3.16,-0.002279178442,1.268819502
3.18,-0.002279178442,0.6929367185
3.2,-2.28E-03,-4.59E-01
3.22,-0.002279178442,-2.186477201
3.24,-0.002279178442,-1.610594417
3.26,-0.002279178442,1.268819502
3.28,-0.002279178442,1.268819502
3.3,-0.002279178442,-0.4588288492
3.32,-0.002279178442,-2.186477201
3.34,-0.002279178442,-1.610594417
3.36,-0.002279178442,1.844702286
3.38,-0.007163183326,1.268819502
3.4,-0.002279178442,0.1170539347
3.42,-0.002279178442,-1.610594417
3.44,-0.007163183326,-1.610594417
3.46,-0.002279178442,2.996467854
3.48,-0.002279178442,3.572350638
3.5,-0.002279178442,0.6929367185
3.52,-0.002279178442,-2.762359985
3.54,-0.002279178442,-1.610594417
3.56,-0.007163183326,3.572350638
3.58,-0.007163183326,3.572350638
3.6,-0.002279178442,0.6929367185
3.62,-2.28E-03,-2.76E+00
3.64,-0.002279178442,-1.610594417
3.66,-0.002279178442,3.572350638
3.68,-0.007163183326,4.148233422
3.7,-0.002279178442,0.6929367185
3.72,-0.002279178442,-2.762359985
3.74,-0.002279178442,-1.610594417
3.76,-0.002279178442,4.148233422
3.78,-0.002279178442,3.572350638
3.8,-0.002279178442,0.6929367185
3.82,-0.007163183326,-2.762359985
3.84,-0.007163183326,-1.610594417
3.86,-0.002279178442,2.996467854
3.88,-2.28E-03,1.27E+00
3.9,-2.28E-03,-4.59E-01
3.92,-2.28E-03,-1.61E+00
3.94,-0.002279178442,-1.610594417
3.96,-2.28E-03,1.84E+00
3.98,-2.28E-03,1.27E+00
4,-0.002279178442,0.1170539347
4.02,-0.002279178442,-1.610594417
4.04,-0.002279178442,-1.034711633
4.06,-0.002279178442,1.844702286
4.08,-0.002279178442,1.268819502
4.1,-0.002279178442,-0.4588288492
4.12,-0.002279178442,-1.610594417
4.14,-0.002279178442,-1.034711633
4.16,-0.002279178442,2.42058507
4.18,-0.002279178442,1.268819502
4.2,-2.28E-03,-4.59E-01
4.22,-0.002279178442,-1.034711633
4.24,0.002604826442,-0.4588288492
4.26,-0.002279178442,4.148233422
4.28,-0.002279178442,4.148233422
4.3,-0.002279178442,0.6929367185
4.32,-0.002279178442,-2.186477201
4.34,-0.007163183326,-1.034711633
4.36,-7.16E-03,3.57E+00
4.38,-0.002279178442,3.572350638
4.4,-0.002279178442,0.1170539347
4.42,-0.002279178442,-2.186477201
4.44,-0.002279178442,-0.4588288492
4.46,-2.28E-03,4.15E+00
4.48,-0.002279178442,3.572350638
4.5,-0.002279178442,0.6929367185
4.52,-7.16E-03,-2.19E+00
4.54,-0.002279178442,-0.4588288492
4.56,-0.002279178442,4.148233422
4.58,-0.002279178442,4.148233422
4.6,-0.002279178442,0.6929367185
4.62,-0.002279178442,-2.186477201
4.64,-0.002279178442,-0.4588288492
4.66,-0.007163183326,4.724116206
4.68,-0.007163183326,0.6929367185
4.7,-0.002279178442,0.1170539347
4.72,-0.002279178442,0.1170539347
4.74,-0.002279178442,0.6929367185
4.76,-2.28E-03,4.15E+00
4.78,0.002604826442,1.844702286
4.8,-0.007163183326,0.6929367185
4.82,-0.007163183326,0.6929367185
4.84,-0.002279178442,1.844702286
4.86,-0.002279178442,4.148233422
4.88,-0.002279178442,2.996467854
4.9,-0.002279178442,1.268819502
4.92,-0.002279178442,1.268819502
4.94,-0.007163183326,2.42058507
4.96,-0.007163183326,5.29999899
4.98,-0.002279178442,3.572350638
5,-2.28E-03,2.42E+00
5.02,-0.002279178442,2.42058507
5.04,-0.002279178442,4.148233422
5.06,-0.002279178442,8.755295693
5.08,-0.002279178442,7.603530125
5.1,-0.007163183326,4.148233422
5.12,-0.002279178442,2.42058507
5.14,-0.007163183326,4.724116206
5.16,-0.007163183326,9.907061261
5.18,-7.16E-03,8.18E+00
5.2,-0.002279178442,5.29999899
5.22,-0.002279178442,3.572350638
5.24,-2.28E-03,7.03E+00
5.26,-0.002279178442,12.2105924
5.28,-2.28E-03,9.91E+00
5.3,-0.002279178442,7.027647341
5.32,-0.002279178442,5.29999899
5.34,-0.002279178442,8.755295693
5.36,-0.002279178442,13.36235796
5.38,-0.002279178442,11.05882683
5.4,-0.002279178442,7.603530125
5.42,-0.007163183326,6.451764557
5.44,-0.002279178442,9.331178477
5.46,-2.28E-03,1.45E+01
5.48,-0.002279178442,10.48294404
5.5,-0.002279178442,8.179412909
5.52,-0.002279178442,7.603530125
5.54,-0.007163183326,9.331178477
5.56,-2.28E-03,1.22E+01
5.58,-0.002279178442,9.331178477
5.6,-0.002279178442,7.603530125
5.62,-0.002279178442,7.603530125
5.64,-7.16E-03,9.91E+00
5.66,-0.007163183326,12.2105924
5.68,-0.002279178442,9.331178477
5.7,-0.002279178442,7.603530125
5.72,-0.002279178442,8.179412909
5.74,-0.007163183326,9.907061261
5.76,-2.28E-03,1.22E+01
5.78,-0.002279178442,9.907061261
5.8,-2.28E-03,8.18E+00
5.82,-0.002279178442,7.603530125
5.84,-0.002279178442,9.907061261
5.86,-0.002279178442,13.36235796
5.88,-0.002279178442,11.63470961
5.9,-7.16E-03,8.18E+00
5.92,-0.007163183326,5.875881773
5.94,-0.007163183326,8.755295693
5.96,-2.28E-03,1.28E+01
5.98,-0.002279178442,11.05882683
6,-0.002279178442,7.027647341
6.02,-0.002279178442,5.29999899
6.04,-0.007163183326,8.179412909
6.06,-0.002279178442,11.63470961
6.08,-2.28E-03,9.91E+00
6.1,-0.002279178442,6.451764557
6.12,-0.002279178442,4.724116206
6.14,-0.002279178442,7.027647341
6.16,-0.007163183326,11.05882683
6.18,-0.007163183326,8.755295693
6.2,-0.002279178442,5.29999899
6.22,-0.002279178442,3.572350638
6.24,-0.002279178442,5.875881773
6.26,-0.002279178442,9.907061261
6.28,-0.007163183326,8.179412909
6.3,-0.002279178442,4.724116206
6.32,-0.002279178442,3.572350638
6.34,-0.002279178442,4.724116206
6.36,-0.002279178442,7.027647341
6.38,-0.007163183326,5.29999899
6.4,-0.002279178442,4.148233422
6.42,-0.002279178442,2.996467854
6.44,-0.002279178442,4.724116206
6.46,-0.002279178442,7.027647341
6.48,-0.002279178442,5.29999899
6.5,-0.007163183326,4.148233422
6.52,-0.002279178442,3.572350638
6.54,-2.28E-03,4.72E+00
6.56,-2.28E-03,7.60E+00
6.58,-0.002279178442,5.875881773
6.6,-0.002279178442,4.724116206
6.62,-0.007163183326,4.148233422
6.64,-0.002279178442,5.29999899
6.66,-0.002279178442,8.179412909
6.68,-0.002279178442,8.755295693
6.7,-2.28E-03,5.88E+00
6.72,-0.002279178442,3.572350638
6.74,-0.007163183326,6.451764557
6.76,-0.002279178442,11.05882683
6.78,-0.007163183326,9.331178477
6.8,-0.002279178442,7.027647341
6.82,0.002604826442,4.724116206
6.84,-2.28E-03,8.18E+00
6.86,-7.16E-03,1.28E+01
6.88,-0.007163183326,11.63470961
6.9,-0.002279178442,8.755295693
6.92,-0.002279178442,6.451764557
6.94,-0.002279178442,10.48294404
6.96,-0.002279178442,15.09000632
6.98,-0.007163183326,13.36235796
7,-0.007163183326,11.05882683
7.02,-0.002279178442,9.331178477
7.04,-0.007163183326,13.36235796
7.06,-0.002279178442,18.54530302
7.08,-0.002279178442,16.81765467
7.1,-2.28E-03,1.45E+01
7.12,0.002604826442,13.93824075
7.14,-0.002279178442,16.81765467
7.16,-0.002279178442,20.27295137
7.18,-2.28E-03,1.80E+01
7.2,-0.002279178442,16.81765467
7.22,-0.002279178442,17.39353745
7.24,-0.002279178442,21.42471694
7.26,-2.28E-03,2.49E+01
7.28,-2.28E-03,2.26E+01
7.3,-0.002279178442,21.42471694
7.32,-0.002279178442,22.57648251
7.34,-2.28E-03,2.72E+01
7.36,-0.002279178442,31.21472426
7.38,-0.002279178442,28.33531034
7.4,-0.007163183326,26.60766199
7.42,-2.28E-03,2.83E+01
7.44,-0.002279178442,32.94237262
7.46,-0.002279178442,36.39766932
7.48,-0.002279178442,35.82178654
7.5,-0.007163183326,31.21472426
7.52,-7.16E-03,3.18E+01
7.54,-0.007163183326,39.27708324
7.56,-0.007163183326,43.88414551
7.58,-0.002279178442,39.85296602
7.6,-0.002279178442,35.24590375
7.62,-0.002279178442,36.39766932
7.64,-0.002279178442,43.88414551
7.66,-0.002279178442,47.915325
7.68,-0.002279178442,42.73237994
7.7,-0.002279178442,37.54943489
7.72,-0.002279178442,38.70120045
7.74,-0.002279178442,46.18767665
7.76,-0.002279178442,49.64297335
7.78,-2.28E-03,4.39E+01
7.8,-0.002279178442,38.12531767
7.82,-0.002279178442,38.70120045
7.84,-0.002279178442,46.18767665
7.86,-0.002279178442,49.64297335
7.88,-0.002279178442,42.73237994
7.9,-2.28E-03,3.75E+01
7.92,-0.002279178442,37.54943489
7.94,-0.002279178442,42.15649716
7.96,-0.002279178442,43.30826273
7.98,-0.002279178442,36.9735521
8,-0.002279178442,34.09413818
8.02,-0.002279178442,35.24590375
8.04,-0.002279178442,39.27708324
8.06,-0.007163183326,39.85296602
8.08,-2.28E-03,3.41E+01
8.1,-0.002279178442,31.21472426
8.12,-0.002279178442,31.21472426
8.14,-0.002279178442,34.67002097
8.16,-2.28E-03,3.58E+01
8.18,-0.002279178442,30.0629587
8.2,-0.002279178442,27.18354478
8.22,-0.002279178442,27.18354478
8.24,-0.007163183326,30.0629587
8.26,-7.16E-03,3.06E+01
8.28,-0.002279178442,27.18354478
8.3,-0.002279178442,22.57648251
8.32,-0.002279178442,22.00059972
8.34,-0.002279178442,26.03177921
8.36,-2.28E-03,2.89E+01
8.38,-0.002279178442,23.72824807
8.4,-2.28E-03,1.91E+01
8.42,-2.28E-03,1.74E+01
8.44,-0.002279178442,22.00059972
8.46,-0.002279178442,24.30413086
8.48,-0.002279178442,19.69706859
8.5,-0.002279178442,15.09000632
8.52,-0.002279178442,13.93824075
8.54,-0.002279178442,17.96942024
8.56,-0.002279178442,20.84883415
8.58,-0.007163183326,16.81765467
8.6,-0.002279178442,12.78647518
8.62,-0.002279178442,12.2105924
8.64,-0.007163183326,15.6658891
8.66,-7.16E-03,1.85E+01
8.68,-2.28E-03,1.51E+01
8.7,-0.002279178442,11.63470961
8.72,-0.002279178442,12.2105924
8.74,-0.002279178442,14.51412353
8.76,-0.002279178442,15.6658891
8.78,-0.002279178442,12.78647518
8.8,-0.007163183326,11.63470961
8.82,-0.007163183326,11.05882683
8.84,-0.002279178442,14.51412353
8.86,-0.007163183326,16.24177188
8.88,-0.002279178442,13.93824075
8.9,-0.002279178442,13.36235796
8.92,-0.002279178442,12.78647518
8.94,-0.002279178442,16.24177188
8.96,-0.002279178442,18.54530302
8.98,-0.007163183326,15.6658891
9,-0.002279178442,15.6658891
9.02,-0.002279178442,15.6658891
9.04,-0.002279178442,19.1211858
9.06,-0.007163183326,21.42471694
9.08,-7.16E-03,1.91E+01
9.1,-0.002279178442,17.96942024
9.12,-0.002279178442,17.96942024
9.14,-0.002279178442,23.72824807
9.16,-0.002279178442,28.33531034
9.18,-0.002279178442,25.45589643
9.2,-0.002279178442,22.57648251
9.22,-0.007163183326,23.15236529
9.24,-0.002279178442,28.33531034
9.26,-0.002279178442,33.5182554
9.28,-0.002279178442,30.63884148
9.3,-0.002279178442,28.33531034
9.32,-0.002279178442,28.91119313
9.34,-0.007163183326,35.24590375
9.36,-0.007163183326,40.42884881
9.38,-0.002279178442,37.54943489
9.4,-2.28E-03,3.58E+01
9.42,-0.002279178442,36.39766932
9.44,-0.002279178442,44.46002829
9.46,-0.002279178442,49.64297335
9.48,-0.002279178442,46.18767665
9.5,-0.002279178442,43.88414551
9.52,-0.002279178442,46.18767665
9.54,-0.002279178442,53.09827005
9.56,-0.007163183326,56.55356676
9.58,-0.007163183326,53.67415284
9.6,-2.28E-03,5.43E+01
9.62,-0.002279178442,57.12944954
9.64,-0.002279178442,65.19180851
9.66,-0.002279178442,69.222988
9.68,-0.002279178442,65.7676913
9.7,-2.28E-03,6.63E+01
9.72,-2.28E-03,6.98E+01
9.74,-0.002279178442,78.43711254
9.76,0.002604826442,82.46829203
9.78,-0.002279178442,79.01299533
9.8,-2.28E-03,7.79E+01
9.82,-0.002279178442,83.04417481
9.84,-0.007163183326,91.68241657
9.86,-0.002279178442,95.13771328
9.88,-0.007163183326,91.10653379
9.9,-7.16E-03,8.94E+01
9.92,-0.002279178442,95.13771328
9.94,-0.002279178442,105.5036034
9.96,-0.002279178442,108.3830173
9.98,-0.002279178442,100.3206583
10,-0.002279178442,95.71359606
10.02,-0.002279178442,101.4724239
10.04,-0.002279178442,112.4141968
10.06,-0.007163183326,114.1418451
10.08,-0.002279178442,104.3518378
10.1,-0.002279178442,99.16889276
10.12,-0.002279178442,104.3518378
10.14,-0.002279178442,114.7177279
10.16,-0.002279178442,115.2936107
10.18,-7.16E-03,1.05E+02
10.2,-0.002279178442,98.59300998
10.22,-0.002279178442,102.6241895
10.24,-0.002279178442,112.4141968
10.26,-0.007163183326,111.838314
10.28,-0.002279178442,100.3206583
10.3,-0.002279178442,93.41006492
10.32,-0.002279178442,96.28947884
10.34,-0.002279178442,101.4724239
10.36,-0.007163183326,99.74477555
10.38,-0.007163183326,89.95476822
10.4,-0.002279178442,85.34770595
10.42,-0.002279178442,86.49947152
10.44,-2.28E-03,9.23E+01
10.46,-2.28E-03,9.00E+01
10.48,-0.002279178442,80.16476089
10.5,-0.002279178442,76.13358141
10.52,-0.002279178442,76.70946419
10.54,-0.002279178442,80.74064368
10.56,-2.28E-03,7.90E+01
10.58,-0.002279178442,69.79887078
10.6,-0.002279178442,65.19180851
10.62,-0.002279178442,65.19180851
10.64,-0.007163183326,68.64710522
10.66,-0.007163183326,66.34357408
10.68,-0.007163183326,57.70533232
10.7,-0.002279178442,54.25003562
10.72,-0.002279178442,53.09827005
10.74,-2.28E-03,5.89E+01
10.76,-2.28E-03,5.83E+01
10.78,-0.007163183326,49.06709056
10.8,-0.002279178442,43.30826273
10.82,-0.002279178442,42.15649716
10.84,-0.002279178442,47.33944221
10.86,-0.002279178442,47.915325
10.88,-0.007163183326,39.85296602
10.9,-7.16E-03,3.47E+01
10.92,-0.007163183326,33.5182554
10.94,-0.007163183326,39.27708324
10.96,-0.002279178442,39.85296602
10.98,-2.28E-03,3.35E+01
11,-0.002279178442,28.91119313
11.02,-0.002279178442,28.33531034
11.04,-0.002279178442,33.5182554
11.06,-0.007163183326,34.67002097
11.08,-0.002279178442,29.48707591
11.1,-0.002279178442,24.88001364
11.12,-0.002279178442,24.30413086
11.14,-0.002279178442,30.63884148
11.16,-7.16E-03,2.95E+01
11.18,-7.16E-03,2.55E+01
11.2,-0.002279178442,24.30413086
11.22,-0.002279178442,24.88001364
11.24,-0.002279178442,28.91119313
11.26,-2.28E-03,3.01E+01
11.28,-2.28E-03,2.66E+01
11.3,-0.007163183326,26.03177921
11.32,-0.002279178442,26.60766199
11.34,-7.16E-03,3.12E+01
11.36,-0.007163183326,32.94237262
11.38,-0.002279178442,30.0629587
11.4,-0.002279178442,30.0629587
11.42,-0.007163183326,31.21472426
11.44,-7.16E-03,3.64E+01
11.46,-2.28E-03,3.75E+01
11.48,-0.002279178442,35.82178654
11.5,-0.002279178442,36.39766932
11.52,-0.002279178442,38.12531767
11.54,-0.002279178442,44.46002829
11.56,-0.002279178442,47.915325
11.58,-0.002279178442,43.88414551
11.6,-0.002279178442,42.73237994
11.62,-0.002279178442,44.46002829
11.64,-0.002279178442,52.52238727
11.66,-0.002279178442,56.55356676
11.68,-2.28E-03,5.31E+01
11.7,-0.002279178442,51.94650448
11.72,-2.28E-03,5.54E+01
11.74,-0.002279178442,64.61592573
11.76,-0.002279178442,68.64710522
11.78,-0.002279178442,65.19180851
11.8,-0.002279178442,64.61592573
11.82,-0.002279178442,68.64710522
11.84,-0.002279178442,79.01299533
11.86,-0.002279178442,83.04417481
11.88,-0.002279178442,79.01299533
11.9,-0.002279178442,79.01299533
11.92,-0.002279178442,84.77182317
11.94,-0.002279178442,95.71359606
11.96,-0.007163183326,96.28947884
11.98,-0.002279178442,93.98594771
12,-0.002279178442,96.86536163
12.02,0.002604826442,103.2000723
12.04,-2.28E-03,1.13E+02
12.06,-0.002279178442,116.4453763
12.08,-0.002279178442,114.1418451
12.1,-0.002279178442,117.0212591
12.12,-0.002279178442,124.5077353
12.14,-0.002279178442,134.8736254
12.16,-0.002279178442,138.3289221
12.18,-0.002279178442,136.0253909
12.2,-0.007163183326,138.9048049
12.22,-0.007163183326,147.5430466
12.24,-0.007163183326,158.4848195
12.26,-0.002279178442,161.9401162
12.28,-0.002279178442,158.4848195
12.3,-0.002279178442,161.3642334
12.32,-0.002279178442,170.578358
12.34,-0.007163183326,186.1271931
12.36,-2.28E-03,1.87E+02
12.38,-0.002279178442,177.4889514
12.4,-0.002279178442,176.9130686
12.42,-0.002279178442,187.8548415
12.44,-0.002279178442,202.2519111
12.46,-2.28E-03,2.02E+02
12.48,-0.007163183326,191.3101382
12.5,-0.007163183326,190.1583726
12.52,-0.002279178442,201.1001455
12.54,0.002604826442,214.9213323
12.56,-2.28E-03,2.13E+02
12.58,-0.002279178442,199.9483799
12.6,-0.002279178442,197.6448488
12.62,-0.002279178442,207.4348561
12.64,-0.002279178442,220.1042774
12.66,-0.007163183326,214.9213323
12.68,-0.002279178442,200.5242627
12.7,-0.002279178442,195.9172005
12.72,-0.007163183326,205.131325
12.74,-0.002279178442,216.0730979
12.76,-0.002279178442,209.7383873
12.78,0.002604826442,193.0377865
12.8,-0.002279178442,189.5824898
12.82,-0.002279178442,194.7654349
12.84,-2.28E-03,2.01E+02
12.86,-0.002279178442,194.1895521
12.88,-0.002279178442,181.5201309
12.9,-0.002279178442,176.9130686
12.92,-0.002279178442,180.9442481
12.94,-0.002279178442,184.9754276
12.96,-0.002279178442,178.0648342
12.98,-7.16E-03,1.65E+02
13,-0.007163183326,159.0607023
13.02,-2.28E-03,1.61E+02
13.04,-0.002279178442,165.3954129
13.06,-0.007163183326,157.3330539
13.08,-2.28E-03,1.44E+02
13.1,-2.28E-03,1.38E+02
13.12,-0.002279178442,139.4806876
13.14,-0.002279178442,144.0877499
13.16,-0.002279178442,137.7530393
13.18,-0.007163183326,122.7800869
13.2,-0.002279178442,114.7177279
13.22,-0.002279178442,115.8694935
13.24,-0.002279178442,120.4765558
13.26,-0.002279178442,114.1418451
13.28,-2.28E-03,1.01E+02
13.3,-0.002279178442,93.98594771
13.32,-0.007163183326,95.13771328
13.34,-0.002279178442,99.74477555
13.36,-0.002279178442,95.13771328
13.38,-0.002279178442,83.6200576
13.4,-0.002279178442,76.70946419
13.42,-0.007163183326,77.86122976
13.44,-0.002279178442,82.46829203
13.46,-0.002279178442,78.43711254
13.48,-0.002279178442,69.222988
13.5,-2.28E-03,6.35E+01
13.52,-0.007163183326,64.04004295
13.54,-7.16E-03,6.92E+01
13.56,-0.002279178442,66.91945687
13.58,-0.002279178442,58.85709789
13.6,-2.28E-03,5.54E+01
13.62,-2.28E-03,5.48E+01
13.64,-0.002279178442,58.85709789
13.66,-0.002279178442,56.55356676
13.68,-0.002279178442,51.3706217
13.7,-0.002279178442,49.64297335
13.72,-0.002279178442,50.21885613
13.74,-0.007163183326,54.8259184
13.76,-0.007163183326,53.67415284
13.78,-0.01204718821,49.06709056
13.8,-0.007163183326,48.49120778
13.82,-0.002279178442,50.21885613
13.84,-2.28E-03,5.54E+01
13.86,-0.002279178442,55.97768397
13.88,-0.002279178442,51.94650448
13.9,-0.002279178442,51.94650448
13.92,-0.002279178442,53.67415284
13.94,-0.002279178442,59.43298067
13.96,-0.002279178442,62.88827738
13.98,-0.002279178442,57.12944954
14,-0.002279178442,55.97768397
14.02,-0.002279178442,59.43298067
14.04,-0.002279178442,68.07122243
14.06,-0.007163183326,69.79887078
14.08,-0.007163183326,65.7676913
14.1,-2.28E-03,6.52E+01
14.12,0.002604826442,70.95063635
14.14,-0.002279178442,80.16476089
14.16,-0.002279178442,82.46829203
14.18,-0.002279178442,78.43711254
14.2,-0.007163183326,79.01299533
14.22,-0.002279178442,85.34770595
14.24,-0.002279178442,95.71359606
14.26,-0.002279178442,98.01712719
14.28,-0.007163183326,94.56183049
14.3,-0.007163183326,95.71359606
14.32,-0.002279178442,103.775955
14.34,-0.002279178442,115.8694935
14.36,-2.28E-03,1.18E+02
14.38,-0.002279178442,114.7177279
14.4,-0.002279178442,118.1730246
14.42,-0.002279178442,126.8112664
14.44,-0.002279178442,137.1771565
14.46,-0.002279178442,140.0565704
14.48,-0.002279178442,138.9048049
14.5,-0.002279178442,144.0877499
14.52,-0.002279178442,154.45364
14.54,-2.28E-03,1.65E+02
14.56,-0.007163183326,167.698944
14.58,-0.002279178442,166.5471785
14.6,-2.28E-03,1.73E+02
14.62,-2.28E-03,1.85E+02
14.64,0.002604826442,197.068966
14.66,-0.002279178442,199.3724972
14.68,-0.002279178442,198.7966144
14.7,-0.002279178442,205.7072078
14.72,-0.002279178442,218.376629
14.74,-0.002279178442,231.6219331
14.76,-0.002279178442,233.9254642
14.78,-0.002279178442,229.8942847
14.8,-0.002279178442,235.6531125
14.82,-2.28E-03,2.53E+02
14.84,-0.002279178442,267.9025484
14.86,0.002604826442,266.7507829
14.88,-0.002279178442,260.991955
14.9,-0.002279178442,267.3266657
14.92,-2.28E-03,2.86E+02
14.94,-0.002279178442,303.0313983
14.96,-0.002279178442,300.1519843
14.98,-0.002279178442,292.6655081
15,-0.007163183326,300.1519843
15.02,-2.28E-03,3.20E+02
15.04,-0.002279178442,335.2808342
15.06,-0.007163183326,330.6737719
15.08,-0.002279178442,320.3078818
15.1,-2.28E-03,3.27E+02
