Date,"Monday, February 13, 2023"
,
Trail,3
Seconds - s,30
Starting Temp - C,182.5 +- 0.2
Ending Temp - C,
Retarding Voltage - V,1.5025 +- 0.0005
Result,Success
,
time (s),V2 Potential
19.72,3.10525
19.74,3.10525
19.76,3.110134
19.78,3.115018
19.8,3.119902
19.82,3.119902
19.84,3.119902
19.86,3.124786
19.88,3.134555
19.9,3.134555
19.92,3.139439
19.94,3.134555
19.96,3.134555
19.98,3.144323
20,3.144323
20.02,3.149207
20.04,3.154091
20.06,3.158975
20.08,3.163859
20.1,3.158975
20.12,3.163859
20.14,3.168743
20.16,3.173627
20.18,3.173627
20.2,3.173627
20.22,3.178511
20.24,3.178511
20.26,3.183395
20.28,3.183395
20.3,3.183395
20.32,3.188279
20.34,3.193163
20.36,3.198047
20.38,3.207815
20.4,3.202931
20.42,3.202931
20.44,3.207815
20.46,3.212699
20.48,3.212699
20.5,3.217583
20.52,3.217583
20.54,3.217583
20.56,3.222467
20.58,3.232235
20.6,3.232235
20.62,3.237119
20.64,3.242003
20.66,3.237119
20.68,3.242003
20.7,3.242003
20.72,3.246887
20.74,3.246887
20.76,3.251771
20.78,3.251771
20.8,3.256655
20.82,3.261539
20.84,3.261539
20.86,3.266423
20.88,3.271307
20.9,3.276191
20.92,3.276191
20.94,3.271307
20.96,3.281075
20.98,3.281075
21,3.281075
21.02,3.285959
21.04,3.290843
21.06,3.290843
21.08,3.295727
21.1,3.300611
21.12,3.305495
21.14,3.305495
21.16,3.310379
21.18,3.310379
21.2,3.310379
21.22,3.315263
21.24,3.315263
21.26,3.320147
21.28,3.320147
21.3,3.320147
21.32,3.329915
21.34,3.329915
21.36,3.339683
21.38,3.339683
21.4,3.339683
21.42,3.339683
21.44,3.349451
21.46,3.349451
21.48,3.349451
21.5,3.354335
21.52,3.354335
21.54,3.354335
21.56,3.359219
21.58,3.364103
21.6,3.368987
21.62,3.373871
21.64,3.373871
21.66,3.373871
21.68,3.378755
21.7,3.378755
21.72,3.388523
21.74,3.388523
21.76,3.393407
21.78,3.393407
21.8,3.388523
21.82,3.393407
21.84,3.398291
21.86,3.403175
21.88,3.408059
21.9,3.408059
21.92,3.408059
21.94,3.412943
21.96,3.417827
21.98,3.422711
22,3.427595
22.02,3.422711
22.04,3.427595
22.06,3.422711
22.08,3.432479
22.1,3.437363
22.12,3.442247
22.14,3.442247
22.16,3.447131
22.18,3.447131
22.2,3.456899
22.22,3.452015
22.24,3.456899
22.26,3.456899
22.28,3.456899
22.3,3.456899
22.32,3.461783
22.34,3.466667
22.36,3.471551
22.38,3.471551
22.4,3.476435
22.42,3.476435
22.44,3.481319
22.46,3.486203
22.48,3.491087
22.5,3.495971
22.52,3.491087
22.54,3.491087
22.56,3.495971
22.58,3.500855
22.6,3.500855
22.62,3.505739
22.64,3.505739
22.66,3.510623
22.68,3.510623
22.7,3.520391
22.72,3.520391
22.74,3.525275
22.76,3.525275
22.78,3.530159
22.8,3.525275
22.82,3.525275
22.84,3.530159
22.86,3.535043
22.88,3.539927
22.9,3.539927
22.92,3.549695
22.94,3.549695
22.96,3.549695
22.98,3.554579
23,3.559463
23.02,3.554579
23.04,3.564347
23.06,3.564347
23.08,3.564347
23.1,3.564347
23.12,3.569231
23.14,3.569231
23.16,3.574115
23.18,3.583883
23.2,3.588767
23.22,3.588767
23.24,3.593651
23.26,3.588767
23.28,3.593651
23.3,3.598535
23.32,3.598535
23.34,3.598535
23.36,3.598535
23.38,3.603419
23.4,3.603419
23.42,3.608303
23.44,3.613187
23.46,3.622955
23.48,3.622955
23.5,3.622955
23.52,3.622955
23.54,3.627839
23.56,3.637607
23.58,3.632723
23.6,3.637607
23.62,3.637607
23.64,3.632723
23.66,3.637607
23.68,3.642491
23.7,3.652259
23.72,3.652259
23.74,3.657143
23.76,3.657143
23.78,3.657143
23.8,3.662027
23.82,3.666911
23.84,3.662027
23.86,3.666911
23.88,3.671795
23.9,3.671795
23.92,3.671795
23.94,3.681563
23.96,3.681563
23.98,3.686447
24,3.691331
24.02,3.691331
24.04,3.691331
24.06,3.691331
24.08,3.701099
24.1,3.705983
24.12,3.705983
24.14,3.705983
24.16,3.705983
24.18,3.710867
24.2,3.710867
24.22,3.720635
24.24,3.720635
24.26,3.720635
24.28,3.730403
24.3,3.720635
24.32,3.730403
24.34,3.735287
24.36,3.735287
24.38,3.735287
24.4,3.735287
24.42,3.740171
24.44,3.740171
24.46,3.745055
24.48,3.749939
24.5,3.754823
24.52,3.754823
24.54,3.759707
24.56,3.764591
24.58,3.769475
24.6,3.769475
24.62,3.764591
24.64,3.764591
24.66,3.774359
24.68,3.774359
24.7,3.779243
24.72,3.779243
24.74,3.789011
24.76,3.789011
24.78,3.789011
24.8,3.793895
24.82,3.798779
24.84,3.803663
24.86,3.798779
24.88,3.798779
24.9,3.803663
24.92,3.808547
24.94,3.808547
24.96,3.813431
24.98,3.813431
25,3.823199
25.02,3.828083
25.04,3.823199
25.06,3.828083
25.08,3.837851
25.1,3.837851
25.12,3.837851
25.14,3.832967
25.16,3.837851
25.18,3.842735
25.2,3.842735
25.22,3.842735
25.24,3.847619
25.26,3.852503
25.28,3.857387
25.3,3.857387
25.32,3.862271
25.34,3.862271
25.36,3.862271
25.38,3.867155
25.4,3.872039
25.42,3.872039
25.44,3.876923
25.46,3.876923
25.48,3.881807
25.5,3.881807
25.52,3.881807
25.54,3.891575
25.56,3.896459
25.58,3.901343
25.6,3.896459
25.62,3.901343
25.64,3.906227
25.66,3.901343
25.68,3.906227
25.7,3.906227
25.72,3.911111
25.74,3.911111
25.76,3.911111
25.78,3.920879
25.8,3.920879
25.82,3.920879
25.84,3.925763
25.86,3.925763
25.88,3.915995
25.9,3.915995
25.92,3.920879
25.94,3.915995
25.96,3.920879
25.98,3.920879
26,3.920879
26.02,3.920879
26.04,3.925763
26.06,3.920879
26.08,3.920879
26.1,3.920879
26.12,3.920879
26.14,3.915995
26.16,3.920879
26.18,3.915995
26.2,3.915995
26.22,3.920879
26.24,3.915995
26.26,3.915995
26.28,3.915995
26.3,3.915995
26.32,3.920879
26.34,3.920879
26.36,3.920879
26.38,3.920879
26.4,3.920879
26.42,3.920879
26.44,3.920879
26.46,3.915995
26.48,3.915995
26.5,3.920879
26.52,3.915995
26.54,3.920879
26.56,3.920879
26.58,3.925763
26.6,3.915995
26.62,3.915995
26.64,3.920879
26.66,3.920879
26.68,3.920879
26.7,3.920879
26.72,3.911111
26.74,3.911111
26.76,3.915995
26.78,3.915995
26.8,3.915995
26.82,3.920879
26.84,3.915995
26.86,3.925763
26.88,3.920879
26.9,3.920879
26.92,3.920879
26.94,3.915995
26.96,3.911111
26.98,3.915995
27,3.915995
27.02,3.915995
27.04,3.911111
27.06,3.911111
27.08,3.920879
27.1,3.920879
27.12,3.920879
27.14,3.915995
27.16,3.911111
27.18,3.915995
27.2,3.920879
27.22,3.915995
27.24,3.911111
27.26,3.915995
27.28,3.915995
27.3,3.915995
27.32,3.915995
27.34,3.915995
27.36,3.915995
27.38,3.915995
27.4,3.915995
27.42,3.915995
27.44,3.915995
27.46,3.915995
27.48,3.911111
27.5,3.915995
27.52,3.915995
27.54,3.911111
27.56,3.906227
27.58,3.906227
27.6,3.915995
27.62,3.915995
27.64,3.915995
27.66,3.911111
27.68,3.915995
27.7,3.915995
27.72,3.920879
27.74,3.911111
27.76,3.911111
27.78,3.911111
27.8,3.911111
27.82,3.911111
27.84,3.915995
27.86,3.915995
27.88,3.915995
27.9,3.915995
27.92,3.915995
27.94,3.915995
27.96,3.915995
27.98,3.911111
28,3.906227
28.02,3.911111
28.04,3.915995
28.06,3.915995
28.08,3.911111
28.1,3.906227
28.12,3.911111
28.14,3.911111
28.16,3.915995
28.18,3.915995
28.2,3.911111
28.22,3.906227
28.24,3.906227
28.26,3.911111
28.28,3.911111
28.3,3.915995
28.32,3.911111
28.34,3.911111
28.36,3.906227
28.38,3.911111
28.4,3.915995
28.42,3.915995
28.44,3.911111
28.46,3.911111
28.48,3.911111
28.5,3.906227
28.52,3.906227
28.54,3.906227
28.56,3.906227
28.58,3.906227
28.6,3.906227
28.62,3.906227
28.64,3.911111
28.66,3.911111
28.68,3.915995
28.7,3.915995
28.72,3.911111
28.74,3.911111
28.76,3.906227
28.78,3.906227
28.8,3.911111
28.82,3.911111
28.84,3.906227
28.86,3.906227
28.88,3.906227
28.9,3.911111
28.92,3.911111
28.94,3.911111
28.96,3.911111
28.98,3.906227
29,3.906227
29.02,3.906227
29.04,3.911111
29.06,3.906227
29.08,3.906227
29.1,3.906227
29.12,3.901343
29.14,3.906227
29.16,3.906227
29.18,3.911111
29.2,3.906227
29.22,3.906227
29.24,3.906227
29.26,3.906227
29.28,3.906227
29.3,3.906227
29.32,3.906227
29.34,3.901343
29.36,3.896459
29.38,3.906227
29.4,3.906227
29.42,3.906227
29.44,3.906227
29.46,3.901343
29.48,3.906227
29.5,3.906227
29.52,3.906227
29.54,3.901343
29.56,3.911111
29.58,3.906227
29.6,3.901343
29.62,3.901343
29.64,3.901343
29.66,3.901343
29.68,3.906227
29.7,3.906227
29.72,3.906227
29.74,3.901343
29.76,3.906227
29.78,3.906227
29.8,3.906227
29.82,3.901343
29.84,3.901343
29.86,3.901343
29.88,3.901343
29.9,3.906227
29.92,3.896459
29.94,3.906227
29.96,3.906227
29.98,3.901343
30,3.901343
