Record Length,2500,Points,-37.59999946E-3,239.99999464E-3,,Record Length,2500,Points,-37.59999946E-3,1.3140000,
Sample Interval,39.99999899E-6,s,-37.56000102E-3,239.99999464E-3,,Sample Interval,39.99999899E-6,s,-37.56000102E-3,1.3140000,
Trigger Point,940.000010186,Samples,-37.51999885E-3,319.99999285E-3,,Trigger Point,940.000010186,Samples,-37.51999885E-3,1.3140000,
,,,-37.48000041E-3,239.99999464E-3,,,,,-37.48000041E-3,1.3140000,
,,,-37.43999824E-3,239.99999464E-3,,,,,-37.43999824E-3,1.3160001,
,,,-37.39999980E-3,239.99999464E-3,,,,,-37.39999980E-3,1.3140000,
Source,CH1,,-37.35999763E-3,239.99999464E-3,,Source,CH2,,-37.35999763E-3,1.3140000,
Vertical Units,Volts,,-37.31999919E-3,239.99999464E-3,,Vertical Units,Volts,,-37.31999919E-3,1.3140000,
Vertical Scale,2.0000000,,-37.28000075E-3,239.99999464E-3,,Vertical Scale,50.00000237E-3,,-37.28000075E-3,1.3140000,
Vertical Offset,0,,-37.23999858E-3,239.99999464E-3,,Vertical Offset,0,,-37.23999858E-3,1.3160001,
Horizontal Units,s,,-37.20000014E-3,239.99999464E-3,,Horizontal Units,s,,-37.20000014E-3,1.3120000,
Horizontal Scale,9.999999747E-3,,-37.15999797E-3,239.99999464E-3,,Horizontal Scale,9.999999747E-3,,-37.15999797E-3,1.3140000,
Pt Fmt,Y,,-37.11999953E-3,239.99999464E-3,,Pt Fmt,Y,,-37.11999953E-3,1.3140000,
Yzero,-2.5600000,,-37.08000109E-3,239.99999464E-3,,Yzero,-26.92000000,,-37.08000109E-3,1.3140000,
Probe Atten,1.000000,,-37.03999892E-3,239.99999464E-3,,Probe Atten,1.000000,,-37.03999892E-3,1.3140000,
,,,-37.00000048E-3,239.99999464E-3,,,,,-37.00000048E-3,1.3160001,
Note,TDS 1002B - 10:38:41 AM   3/6/2023,,-36.95999831E-3,239.99999464E-3,,Note,TDS 1002B - 10:38:41 AM   3/6/2023,,-36.95999831E-3,1.3140000,
,,,-36.91999987E-3,239.99999464E-3,,,,,-36.91999987E-3,1.3140000,
,,,-36.87999770E-3,239.99999464E-3,,,,,-36.87999770E-3,1.3120000,
,,,-36.83999926E-3,159.99999642E-3,,,,,-36.83999926E-3,1.3140000,
,,,-36.80000082E-3,159.99999642E-3,,,,,-36.80000082E-3,1.3140000,
,,,-36.75999865E-3,159.99999642E-3,,,,,-36.75999865E-3,1.3140000,
,,,-36.72000021E-3,159.99999642E-3,,,,,-36.72000021E-3,1.3120000,
,,,-36.67999804E-3,159.99999642E-3,,,,,-36.67999804E-3,1.3120000,
,,,-36.63999960E-3,159.99999642E-3,,,,,-36.63999960E-3,1.3140000,
,,,-36.60000116E-3,159.99999642E-3,,,,,-36.60000116E-3,1.3120000,
,,,-36.55999899E-3,159.99999642E-3,,,,,-36.55999899E-3,1.3140000,
,,,-36.52000055E-3,159.99999642E-3,,,,,-36.52000055E-3,1.3140000,
,,,-36.47999838E-3,159.99999642E-3,,,,,-36.47999838E-3,1.3120000,
,,,-36.43999994E-3,159.99999642E-3,,,,,-36.43999994E-3,1.3120000,
,,,-36.39999777E-3,159.99999642E-3,,,,,-36.39999777E-3,1.3120000,
,,,-36.35999933E-3,79.999998212E-3,,,,,-36.35999933E-3,1.3120000,
,,,-36.32000089E-3,159.99999642E-3,,,,,-36.32000089E-3,1.3120000,
,,,-36.27999872E-3,159.99999642E-3,,,,,-36.27999872E-3,1.3120000,
,,,-36.24000028E-3,159.99999642E-3,,,,,-36.24000028E-3,1.3120000,
,,,-36.19999811E-3,79.999998212E-3,,,,,-36.19999811E-3,1.3100001,
,,,-36.15999967E-3,79.999998212E-3,,,,,-36.15999967E-3,1.3120000,
,,,-36.12000123E-3,79.999998212E-3,,,,,-36.12000123E-3,1.3120000,
,,,-36.07999906E-3,159.99999642E-3,,,,,-36.07999906E-3,1.3120000,
,,,-36.04000062E-3,79.999998212E-3,,,,,-36.04000062E-3,1.3120000,
,,,-35.99999845E-3,79.999998212E-3,,,,,-35.99999845E-3,1.3100001,
,,,-35.96000001E-3,79.999998212E-3,,,,,-35.96000001E-3,1.3120000,
,,,-35.91999784E-3,79.999998212E-3,,,,,-35.91999784E-3,1.3100001,
,,,-35.87999940E-3,79.999998212E-3,,,,,-35.87999940E-3,1.3100001,
,,,-35.84000096E-3,79.999998212E-3,,,,,-35.84000096E-3,1.3080001,
,,,-35.79999879E-3,79.999998212E-3,,,,,-35.79999879E-3,1.3100001,
,,,-35.76000035E-3,79.999998212E-3,,,,,-35.76000035E-3,1.3100001,
,,,-35.71999818E-3,79.999998212E-3,,,,,-35.71999818E-3,1.3100001,
,,,-35.67999974E-3,79.999998212E-3,,,,,-35.67999974E-3,1.3080001,
,,,-35.64000130E-3,0.0,,,,,-35.64000130E-3,1.3100001,
,,,-35.59999913E-3,0.0,,,,,-35.59999913E-3,1.3100001,
,,,-35.56000069E-3,0.0,,,,,-35.56000069E-3,1.3100001,
,,,-35.51999852E-3,0.0,,,,,-35.51999852E-3,1.3100001,
,,,-35.48000008E-3,0.0,,,,,-35.48000008E-3,1.3100001,
,,,-35.43999791E-3,0.0,,,,,-35.43999791E-3,1.3080001,
,,,-35.39999947E-3,0.0,,,,,-35.39999947E-3,1.3100001,
,,,-35.36000103E-3,79.999998212E-3,,,,,-35.36000103E-3,1.3080001,
,,,-35.31999886E-3,0.0,,,,,-35.31999886E-3,1.3100001,
,,,-35.28000042E-3,0.0,,,,,-35.28000042E-3,1.3080001,
,,,-35.23999825E-3,0.0,,,,,-35.23999825E-3,1.3100001,
,,,-35.19999981E-3,0.0,,,,,-35.19999981E-3,1.3080001,
,,,-35.16000137E-3,0.0,,,,,-35.16000137E-3,1.3100001,
,,,-35.11999920E-3,0.0,,,,,-35.11999920E-3,1.3080001,
,,,-35.08000076E-3,-79.999998212E-3,,,,,-35.08000076E-3,1.3100001,
,,,-35.03999859E-3,0.0,,,,,-35.03999859E-3,1.3100001,
,,,-35.00000015E-3,-79.999998212E-3,,,,,-35.00000015E-3,1.3100001,
,,,-34.95999798E-3,-79.999998212E-3,,,,,-34.95999798E-3,1.3100001,
,,,-34.91999954E-3,0.0,,,,,-34.91999954E-3,1.3080001,
,,,-34.88000110E-3,0.0,,,,,-34.88000110E-3,1.3100001,
,,,-34.83999893E-3,-79.999998212E-3,,,,,-34.83999893E-3,1.3080001,
,,,-34.80000049E-3,-79.999998212E-3,,,,,-34.80000049E-3,1.3080001,
,,,-34.75999832E-3,0.0,,,,,-34.75999832E-3,1.3080001,
,,,-34.71999988E-3,-79.999998212E-3,,,,,-34.71999988E-3,1.3080001,
,,,-34.67999771E-3,0.0,,,,,-34.67999771E-3,1.3100001,
,,,-34.63999927E-3,0.0,,,,,-34.63999927E-3,1.3080001,
,,,-34.60000083E-3,0.0,,,,,-34.60000083E-3,1.3100001,
,,,-34.55999866E-3,0.0,,,,,-34.55999866E-3,1.3100001,
,,,-34.52000022E-3,0.0,,,,,-34.52000022E-3,1.3100001,
,,,-34.47999805E-3,0.0,,,,,-34.47999805E-3,1.3080001,
,,,-34.43999961E-3,0.0,,,,,-34.43999961E-3,1.3080001,
,,,-34.40000117E-3,0.0,,,,,-34.40000117E-3,1.3100001,
,,,-34.35999900E-3,0.0,,,,,-34.35999900E-3,1.3100001,
,,,-34.32000056E-3,0.0,,,,,-34.32000056E-3,1.3080001,
,,,-34.27999839E-3,0.0,,,,,-34.27999839E-3,1.3100001,
,,,-34.23999995E-3,0.0,,,,,-34.23999995E-3,1.3100001,
,,,-34.19999778E-3,0.0,,,,,-34.19999778E-3,1.3100001,
,,,-34.15999934E-3,0.0,,,,,-34.15999934E-3,1.3100001,
,,,-34.12000090E-3,79.999998212E-3,,,,,-34.12000090E-3,1.3100001,
,,,-34.07999873E-3,0.0,,,,,-34.07999873E-3,1.3100001,
,,,-34.04000029E-3,79.999998212E-3,,,,,-34.04000029E-3,1.3100001,
,,,-33.99999812E-3,0.0,,,,,-33.99999812E-3,1.3100001,
,,,-33.95999968E-3,79.999998212E-3,,,,,-33.95999968E-3,1.3120000,
,,,-33.92000124E-3,79.999998212E-3,,,,,-33.92000124E-3,1.3120000,
,,,-33.87999907E-3,79.999998212E-3,,,,,-33.87999907E-3,1.3120000,
,,,-33.84000063E-3,79.999998212E-3,,,,,-33.84000063E-3,1.3120000,
,,,-33.79999846E-3,79.999998212E-3,,,,,-33.79999846E-3,1.3120000,
,,,-33.76000002E-3,79.999998212E-3,,,,,-33.76000002E-3,1.3100001,
,,,-33.71999785E-3,79.999998212E-3,,,,,-33.71999785E-3,1.3100001,
,,,-33.67999941E-3,79.999998212E-3,,,,,-33.67999941E-3,1.3100001,
,,,-33.64000097E-3,79.999998212E-3,,,,,-33.64000097E-3,1.3100001,
,,,-33.59999880E-3,79.999998212E-3,,,,,-33.59999880E-3,1.3100001,
,,,-33.56000036E-3,79.999998212E-3,,,,,-33.56000036E-3,1.3120000,
,,,-33.51999819E-3,79.999998212E-3,,,,,-33.51999819E-3,1.3120000,
,,,-33.47999975E-3,79.999998212E-3,,,,,-33.47999975E-3,1.3120000,
,,,-33.44000131E-3,159.99999642E-3,,,,,-33.44000131E-3,1.3120000,
,,,-33.39999914E-3,79.999998212E-3,,,,,-33.39999914E-3,1.3100001,
,,,-33.36000070E-3,79.999998212E-3,,,,,-33.36000070E-3,1.3120000,
,,,-33.31999853E-3,159.99999642E-3,,,,,-33.31999853E-3,1.3120000,
,,,-33.28000009E-3,159.99999642E-3,,,,,-33.28000009E-3,1.3120000,
,,,-33.23999792E-3,159.99999642E-3,,,,,-33.23999792E-3,1.3120000,
,,,-33.19999948E-3,159.99999642E-3,,,,,-33.19999948E-3,1.3120000,
,,,-33.16000104E-3,159.99999642E-3,,,,,-33.16000104E-3,1.3140000,
,,,-33.11999887E-3,159.99999642E-3,,,,,-33.11999887E-3,1.3120000,
,,,-33.08000043E-3,159.99999642E-3,,,,,-33.08000043E-3,1.3140000,
,,,-33.03999826E-3,159.99999642E-3,,,,,-33.03999826E-3,1.3140000,
,,,-32.99999982E-3,239.99999464E-3,,,,,-32.99999982E-3,1.3120000,
,,,-32.96000138E-3,159.99999642E-3,,,,,-32.96000138E-3,1.3140000,
,,,-32.91999921E-3,159.99999642E-3,,,,,-32.91999921E-3,1.3120000,
,,,-32.88000077E-3,159.99999642E-3,,,,,-32.88000077E-3,1.3140000,
,,,-32.83999860E-3,159.99999642E-3,,,,,-32.83999860E-3,1.3140000,
,,,-32.80000016E-3,239.99999464E-3,,,,,-32.80000016E-3,1.3140000,
,,,-32.75999799E-3,239.99999464E-3,,,,,-32.75999799E-3,1.3140000,
,,,-32.71999955E-3,239.99999464E-3,,,,,-32.71999955E-3,1.3140000,
,,,-32.68000111E-3,239.99999464E-3,,,,,-32.68000111E-3,1.3140000,
,,,-32.63999894E-3,239.99999464E-3,,,,,-32.63999894E-3,1.3140000,
,,,-32.60000050E-3,239.99999464E-3,,,,,-32.60000050E-3,1.3120000,
,,,-32.55999833E-3,239.99999464E-3,,,,,-32.55999833E-3,1.3140000,
,,,-32.51999989E-3,239.99999464E-3,,,,,-32.51999989E-3,1.3140000,
,,,-32.48000145E-3,239.99999464E-3,,,,,-32.48000145E-3,1.3140000,
,,,-32.43999928E-3,239.99999464E-3,,,,,-32.43999928E-3,1.3160001,
,,,-32.40000084E-3,239.99999464E-3,,,,,-32.40000084E-3,1.3140000,
,,,-32.35999867E-3,239.99999464E-3,,,,,-32.35999867E-3,1.3140000,
,,,-32.32000023E-3,239.99999464E-3,,,,,-32.32000023E-3,1.3140000,
,,,-32.27999806E-3,239.99999464E-3,,,,,-32.27999806E-3,1.3140000,
,,,-32.23999962E-3,239.99999464E-3,,,,,-32.23999962E-3,1.3140000,
,,,-32.20000118E-3,239.99999464E-3,,,,,-32.20000118E-3,1.3160001,
,,,-32.15999901E-3,239.99999464E-3,,,,,-32.15999901E-3,1.3160001,
,,,-32.12000057E-3,319.99999285E-3,,,,,-32.12000057E-3,1.3120000,
,,,-32.07999840E-3,319.99999285E-3,,,,,-32.07999840E-3,1.3140000,
,,,-32.03999996E-3,239.99999464E-3,,,,,-32.03999996E-3,1.3160001,
,,,-31.99999779E-3,319.99999285E-3,,,,,-31.99999779E-3,1.3160001,
,,,-31.95999935E-3,319.99999285E-3,,,,,-31.95999935E-3,1.3160001,
,,,-31.92000091E-3,319.99999285E-3,,,,,-31.92000091E-3,1.3140000,
,,,-31.87999874E-3,319.99999285E-3,,,,,-31.87999874E-3,1.3160001,
,,,-31.84000030E-3,239.99999464E-3,,,,,-31.84000030E-3,1.3160001,
,,,-31.79999813E-3,319.99999285E-3,,,,,-31.79999813E-3,1.3160001,
,,,-31.75999969E-3,239.99999464E-3,,,,,-31.75999969E-3,1.3160001,
,,,-31.72000125E-3,319.99999285E-3,,,,,-31.72000125E-3,1.3140000,
,,,-31.67999908E-3,319.99999285E-3,,,,,-31.67999908E-3,1.3160001,
,,,-31.64000064E-3,319.99999285E-3,,,,,-31.64000064E-3,1.3160001,
,,,-31.59999847E-3,319.99999285E-3,,,,,-31.59999847E-3,1.3160001,
,,,-31.56000003E-3,319.99999285E-3,,,,,-31.56000003E-3,1.3160001,
,,,-31.51999786E-3,319.99999285E-3,,,,,-31.51999786E-3,1.3160001,
,,,-31.47999942E-3,319.99999285E-3,,,,,-31.47999942E-3,1.3160001,
,,,-31.44000098E-3,319.99999285E-3,,,,,-31.44000098E-3,1.3160001,
,,,-31.39999881E-3,319.99999285E-3,,,,,-31.39999881E-3,1.3180001,
,,,-31.36000037E-3,399.99997616E-3,,,,,-31.36000037E-3,1.3180001,
,,,-31.31999820E-3,399.99997616E-3,,,,,-31.31999820E-3,1.3160001,
,,,-31.27999976E-3,399.99997616E-3,,,,,-31.27999976E-3,1.3160001,
,,,-31.23999946E-3,319.99999285E-3,,,,,-31.23999946E-3,1.3180001,
,,,-31.19999915E-3,399.99997616E-3,,,,,-31.19999915E-3,1.3160001,
,,,-31.15999885E-3,399.99997616E-3,,,,,-31.15999885E-3,1.3160001,
,,,-31.12000041E-3,319.99999285E-3,,,,,-31.12000041E-3,1.3160001,
,,,-31.08000010E-3,399.99997616E-3,,,,,-31.08000010E-3,1.3180001,
,,,-31.03999980E-3,399.99997616E-3,,,,,-31.03999980E-3,1.3180001,
,,,-30.99999949E-3,399.99997616E-3,,,,,-30.99999949E-3,1.3180001,
,,,-30.95999919E-3,399.99997616E-3,,,,,-30.95999919E-3,1.3180001,
,,,-30.91999888E-3,399.99997616E-3,,,,,-30.91999888E-3,1.3200001,
,,,-30.88000044E-3,399.99997616E-3,,,,,-30.88000044E-3,1.3180001,
,,,-30.84000014E-3,399.99997616E-3,,,,,-30.84000014E-3,1.3180001,
