Record Length,2500,Points,-40.99999741E-3,639.999985695E-3,,Record Length,2500,Points,-40.99999741E-3,1.3240001,
Sample Interval,39.99999899E-6,s,-40.95999897E-3,639.999985695E-3,,Sample Interval,39.99999899E-6,s,-40.95999897E-3,1.3240001,
Trigger Point,1.0250000E3,Samples,-40.91999680E-3,560.000002384E-3,,Trigger Point,1.0250000E3,Samples,-40.91999680E-3,1.3220000,
,,,-40.87999836E-3,639.999985695E-3,,,,,-40.87999836E-3,1.3240001,
,,,-40.83999619E-3,639.999985695E-3,,,,,-40.83999619E-3,1.3220000,
,,,-40.79999775E-3,639.999985695E-3,,,,,-40.79999775E-3,1.3220000,
Source,CH1,,-40.75999558E-3,560.000002384E-3,,Source,CH2,,-40.75999558E-3,1.3220000,
Vertical Units,Volts,,-40.71999714E-3,560.000002384E-3,,Vertical Units,Volts,,-40.71999714E-3,1.3220000,
Vertical Scale,2.0000000,,-40.67999870E-3,560.000002384E-3,,Vertical Scale,50.00000237E-3,,-40.67999870E-3,1.3220000,
Vertical Offset,0,,-40.63999653E-3,639.999985695E-3,,Vertical Offset,0,,-40.63999653E-3,1.3220000,
Horizontal Units,s,,-40.59999809E-3,639.999985695E-3,,Horizontal Units,s,,-40.59999809E-3,1.3200001,
Horizontal Scale,9.999999747E-3,,-40.55999592E-3,639.999985695E-3,,Horizontal Scale,9.999999747E-3,,-40.55999592E-3,1.3220000,
Pt Fmt,Y,,-40.51999748E-3,560.000002384E-3,,Pt Fmt,Y,,-40.51999748E-3,1.3220000,
Yzero,-2.84000000,,-40.47999904E-3,560.000002384E-3,,Yzero,-26.72000000,,-40.47999904E-3,1.3220000,
Probe Atten,1.000000,,-40.43999687E-3,560.000002384E-3,,Probe Atten,1.000000,,-40.43999687E-3,1.3240001,
,,,-40.39999843E-3,560.000002384E-3,,,,,-40.39999843E-3,1.3220000,
Note,TDS 1002B - 10:36:26 AM   3/6/2023,,-40.35999626E-3,560.000002384E-3,,Note,TDS 1002B - 10:36:26 AM   3/6/2023,,-40.35999626E-3,1.3220000,
,,,-40.31999782E-3,560.000002384E-3,,,,,-40.31999782E-3,1.3200001,
,,,-40.27999565E-3,560.000002384E-3,,,,,-40.27999565E-3,1.3220000,
,,,-40.23999721E-3,560.000002384E-3,,,,,-40.23999721E-3,1.3200001,
,,,-40.19999877E-3,560.000002384E-3,,,,,-40.19999877E-3,1.3200001,
,,,-40.15999660E-3,560.000002384E-3,,,,,-40.15999660E-3,1.3220000,
,,,-40.11999816E-3,560.000002384E-3,,,,,-40.11999816E-3,1.3200001,
,,,-40.07999599E-3,560.000002384E-3,,,,,-40.07999599E-3,1.3220000,
,,,-40.03999755E-3,560.000002384E-3,,,,,-40.03999755E-3,1.3200001,
,,,-39.99999911E-3,479.999989271E-3,,,,,-39.99999911E-3,1.3200001,
,,,-39.95999694E-3,479.999989271E-3,,,,,-39.95999694E-3,1.3200001,
,,,-39.91999850E-3,479.999989271E-3,,,,,-39.91999850E-3,1.3200001,
,,,-39.87999633E-3,479.999989271E-3,,,,,-39.87999633E-3,1.3200001,
,,,-39.83999789E-3,479.999989271E-3,,,,,-39.83999789E-3,1.3200001,
,,,-39.79999572E-3,479.999989271E-3,,,,,-39.79999572E-3,1.3220000,
,,,-39.75999728E-3,479.999989271E-3,,,,,-39.75999728E-3,1.3200001,
,,,-39.71999884E-3,479.999989271E-3,,,,,-39.71999884E-3,1.3200001,
,,,-39.67999667E-3,479.999989271E-3,,,,,-39.67999667E-3,1.3200001,
,,,-39.63999823E-3,399.99997616E-3,,,,,-39.63999823E-3,1.3200001,
