-0.03248000145,1.314,1.3155884953265955,1.6560001,-0.0325,1.6584108164840845,-0.0024107164840845297,1.3212565685519864,0.007256568551986309,0.0,0.0
-0.03243999928,1.3160001,1.3156825549661408,1.6560001,-0.0324,1.658705525185146,-0.0027054251851459377,1.3212565685519864,0.005256468551986471,4.0002169999997506e-05,0.005488875813834577
-0.03240000084,1.314,1.3157766058351,1.6560001,-0.0324,1.658705525185146,-0.0027054251851459377,1.3212565685519864,0.007256568551986309,8.000060999999864e-05,0.010977239817765699
-0.03235999867,1.314,1.3158706654746453,1.6560001,-0.0324,1.658705525185146,-0.0027054251851459377,1.3212565685519864,0.007256568551986309,0.00012000277999999615,0.016466115631600275
-0.03232000023,1.314,1.3159647163436046,1.6560001,-0.0323,1.6590002338862075,-0.0030001338862075677,1.3212565685519864,0.007256568551986309,0.00016000121999999728,0.021954479635531397
-0.03227999806,1.314,1.3160587759831497,1.6560001,-0.0323,1.6590002338862075,-0.0030001338862075677,1.3212565685519864,0.007256568551986309,0.00020000338999999479,0.027443355449365974
-0.03223999962,1.314,1.316152826852109,1.6560001,-0.0322,1.6592949425872692,-0.0032948425872691978,1.3212565685519864,0.007256568551986309,0.00024000182999999592,0.03293171945329709
-0.03220000118,1.3160001,1.3162468777210683,1.6560001,-0.0322,1.6592949425872692,-0.0032948425872691978,1.3212565685519864,0.005256468551986471,0.00028000026999999705,0.038420083457228214
-0.03215999901,1.3160001,1.3163409373606134,1.6560001,-0.0322,1.6592949425872692,-0.0032948425872691978,1.3212565685519864,0.005256468551986471,0.00032000243999999456,0.043908959271062795
-0.03212000057,1.312,1.316434988229573,1.6580001,-0.0321,1.6595896512883308,-0.001589551288330826,1.3228522889490466,0.010852288949046551,0.0003600008799999957,0.049397323274993916
-0.0320799984,1.314,1.3165290478691178,1.6560001,-0.0321,1.6595896512883308,-0.003589551288330828,1.3212565685519864,0.007256568551986309,0.00040000305000000014,0.05488619908882945
-0.03203999996,1.3160001,1.3166230987380774,1.6580001,-0.032,1.6598843599893924,-0.001884259989392456,1.3228522889490466,0.006852188949046711,0.00044000148999999433,0.06037456309275961
-0.03199999779,1.3160001,1.3167171583776225,1.6560001,-0.032,1.6598843599893924,-0.003884259989392458,1.3212565685519864,0.005256468551986471,0.0004800036599999988,0.06586343890659514
-0.03195999935,1.3160001,1.3168112092465818,1.6580001,-0.032,1.6598843599893924,-0.001884259989392456,1.3228522889490466,0.006852188949046711,0.0005200020999999999,0.07135180291052627
-0.03192000091,1.314,1.316905260115541,1.6560001,-0.0319,1.660179068690454,-0.004178968690454088,1.3212565685519864,0.007256568551986309,0.0005600005399999941,0.07684016691445643
-0.03187999874,1.3160001,1.3169993197550862,1.6580001,-0.0319,1.660179068690454,-0.002178968690454086,1.3228522889490466,0.006852188949046711,0.0006000027099999986,0.08232904272829196
-0.0318400003,1.3160001,1.3170933706240455,1.6560001,-0.0318,1.6604737773915157,-0.004473677391515718,1.3212565685519864,0.005256468551986471,0.0006400011499999997,0.08781740673222309
-0.03179999813,1.3160001,1.3171874302635906,1.6580001,-0.0318,1.6604737773915157,-0.002473677391515716,1.3228522889490466,0.006852188949046711,0.0006800033199999972,0.09330628254605766
-0.03175999969,1.3160001,1.31728148113255,1.6580001,-0.0318,1.6604737773915157,-0.002473677391515716,1.3228522889490466,0.006852188949046711,0.0007200017599999983,0.09879464654998879
-0.03172000125,1.314,1.3173755320015097,1.6560001,-0.0317,1.660768486092577,-0.004768386092577126,1.3212565685519864,0.007256568551986309,0.0007600001999999995,0.1042830105539199
-0.03167999908,1.3160001,1.3174695916410544,1.6560001,-0.0317,1.660768486092577,-0.004768386092577126,1.3212565685519864,0.005256468551986471,0.000800002369999997,0.10977188636775448
-0.03164000064,1.3160001,1.317563642510014,1.6600001,-0.0316,1.6610631947936387,-0.0010630947936387525,1.3244480093461068,0.008447909346106952,0.0008400008099999981,0.11526025037168561
-0.03159999847,1.3160001,1.3176577021495588,1.6580001,-0.0316,1.6610631947936387,-0.0030630947936387543,1.3228522889490466,0.006852188949046711,0.0008800029799999956,0.12074912618552018
-0.03156000003,1.3160001,1.3177517530185183,1.6580001,-0.0316,1.6610631947936387,-0.0030630947936387543,1.3228522889490466,0.006852188949046711,0.0009200014199999967,0.1262374901894513
-0.03151999786,1.3160001,1.3178458126580632,1.6580001,-0.0315,1.6613579034947004,-0.0033578034947003843,1.3228522889490466,0.006852188949046711,0.0009600035899999942,0.13172636600328588
-0.03147999942,1.3160001,1.3179398635270227,1.6600001,-0.0315,1.6613579034947004,-0.0013578034947003825,1.3244480093461068,0.008447909346106952,0.0010000020299999954,0.137214730007217
-0.03144000098,1.3160001,1.318033914395982,1.6600001,-0.0314,1.661652612195762,-0.0016525121957620126,1.3244480093461068,0.008447909346106952,0.0010400004699999965,0.1427030940111481
-0.03139999881,1.3180001,1.318127974035527,1.6560001,-0.0314,1.661652612195762,-0.005652512195762016,1.3212565685519864,0.003256468551986469,0.001080002639999994,0.1481919698249827
-0.03136000037,1.3180001,1.3182220249044865,1.6600001,-0.0314,1.661652612195762,-0.0016525121957620126,1.3244480093461068,0.00644790934610695,0.0011200010799999952,0.15368033382891383
-0.0313199982,1.3160001,1.3183160845440316,1.6600001,-0.0313,1.6619473208968236,-0.0019472208968236426,1.3244480093461068,0.008447909346106952,0.0011600032499999996,0.15916920964274936
-0.03127999976,1.3160001,1.318410135412991,1.6600001,-0.0313,1.6619473208968236,-0.0019472208968236426,1.3244480093461068,0.008447909346106952,0.0012000016899999938,0.16465757364667952
