-0.03759999946,1.314,1.3035495192587545,1.6520001,-0.0376,1.6433806727299416
-0.03756000102,1.314,1.3036435701277138,1.6520001,-0.0376,1.6433806727299416
-0.03751999885,1.314,1.303737629767259,1.6520001,-0.0375,1.6436753814310032
-0.03748000041,1.314,1.3038316806362182,1.6520001,-0.0375,1.6436753814310032
-0.03743999824,1.3160001,1.3039257402757634,1.6520001,-0.0374,1.6439700901320649
-0.0373999998,1.314,1.3040197911447227,1.6520001,-0.0374,1.6439700901320649
-0.03735999763,1.314,1.3041138507842678,1.6520001,-0.0374,1.6439700901320649
-0.03731999919,1.314,1.304207901653227,1.6520001,-0.0373,1.6442647988331265
-0.03728000075,1.314,1.3043019525221866,1.654,-0.0373,1.6442647988331265
-0.03723999858,1.3160001,1.3043960121617315,1.654,-0.0372,1.6445595075341881
-0.03720000014,1.312,1.304490063030691,1.6520001,-0.0372,1.6445595075341881
-0.03715999797,1.314,1.304584122670236,1.6520001,-0.0372,1.6445595075341881
-0.03711999953,1.314,1.3046781735391955,1.6520001,-0.0371,1.6448542162352497
-0.03708000109,1.314,1.3047722244081548,1.6520001,-0.0371,1.6448542162352497
-0.03703999892,1.314,1.3048662840476999,1.6520001,-0.037,1.6451489249363114
-0.03700000048,1.3160001,1.3049603349166592,1.6560001,-0.037,1.6451489249363114
-0.03695999831,1.314,1.3050543945562043,1.6520001,-0.037,1.6451489249363114
-0.03691999987,1.314,1.3051484454251636,1.6520001,-0.0369,1.6454436336373728
-0.0368799977,1.312,1.3052425050647087,1.6520001,-0.0369,1.6454436336373728
-0.03683999926,1.314,1.305336555933668,1.6500001,-0.0368,1.6457383423384344
-0.03680000082,1.314,1.3054306068026276,1.6520001,-0.0368,1.6457383423384344
-0.03675999865,1.314,1.3055246664421725,1.6520001,-0.0368,1.6457383423384344
-0.03672000021,1.312,1.305618717311132,1.6520001,-0.0367,1.646033051039496
-0.03667999804,1.312,1.305712776950677,1.6520001,-0.0367,1.646033051039496
-0.0366399996,1.314,1.3058068278196364,1.6500001,-0.0366,1.6463277597405577
-0.03660000116,1.312,1.3059008786885957,1.6520001,-0.0366,1.6463277597405577
-0.03655999899,1.314,1.3059949383281406,1.6500001,-0.0366,1.6463277597405577
-0.03652000055,1.314,1.3060889891971001,1.6500001,-0.0365,1.6466224684416193
-0.03647999838,1.312,1.306183048836645,1.6480001,-0.0365,1.6466224684416193
-0.03643999994,1.312,1.3062770997056046,1.6500001,-0.0364,1.646917177142681
-0.03639999777,1.312,1.3063711593451495,1.6500001,-0.0364,1.646917177142681
-0.03635999933,1.312,1.306465210214109,1.6500001,-0.0364,1.646917177142681
-0.03632000089,1.312,1.3065592610830683,1.6500001,-0.0363,1.6472118858437426
-0.03627999872,1.312,1.3066533207226134,1.6500001,-0.0363,1.6472118858437426
-0.03624000028,1.312,1.3067473715915727,1.6480001,-0.0362,1.6475065945448042
-0.03619999811,1.3100001,1.3068414312311178,1.6480001,-0.0362,1.6475065945448042
-0.03615999967,1.312,1.3069354821000772,1.6480001,-0.0362,1.6475065945448042
-0.03612000123,1.312,1.3070295329690367,1.6500001,-0.0361,1.6478013032458658
-0.03607999906,1.312,1.3071235926085816,1.6480001,-0.0361,1.6478013032458658
